idx,stem,statement,j_top,tok_top,j_tgt,tok_tgt,margin,margin_capped,m_post,m_pre,delta_face,delta_cone,cone_solved,cone_faces,delta_cone_pre,cone_solved_pre,cone_faces_pre,rmsnorm_penalty,z_norm,h_norm,delta_rel_z,alpha_md_full,radial_md_full,eps_req_md_full,alpha_mean_diff_tgt_asis,radial_mean_diff_tgt_asis,eps_req_mean_diff_tgt_asis,alpha_probe_grad_tgt_asis,radial_probe_grad_tgt_asis,eps_req_probe_grad_tgt_asis
484,The city of Zhangjiakou is in,The city of Zhangjiakou is in China.,573, the,4612, North,7.02066115272698,2.159037699370314,2.382512331008911,0.5252339288409512,2.946747037298218,3.0886777809979398,True,3,13.815098538596937,True,3,4.472819607014278,191.53265430536018,710.7518346947372,0.016126115894962045,0.003980394382927567,0.020381195759700963,775.9728016514351,0.017352129960029262,0.01577768744146589,177.99992209098988,0.012379493998259768,0.0006803946509400232,249.49951762423623
1139,The city of Islamabad is in,The city of Islamabad is in Japan.,573, the,5339, India,23.015121276910648,5.454510982909111,2.513977289199829,0.6609650283833001,9.154864435643372,10.3142528590084,True,2,38.449003999795394,True,2,3.7277546445077006,190.1691836791324,598.3433636360953,0.05423724632699363,0.018655782465479432,0.028090602097800607,552.8716299138802,0.01325218755604083,0.021403124195979,778.3056808841185,0.021117204997784685,0.02200435075590843,488.4288834668425
928,The city of Urumqi is in,The city of Urumqi is in China.,573, the,4612, North,14.893098855738945,4.680261410140185,2.382512331008911,0.5439374862389655,6.251005991407497,7.473190977432028,True,3,32.118773571935115,True,3,4.297866021212255,190.5254595618693,685.8873604654785,0.03922410681815078,0.003980394382927567,0.04061499849696991,1877.5001315159932,0.017352129960029262,0.020046769293701194,430.67859649775386,0.012379493998259768,0.017139662891422495,603.6749949943481
134,The city of Bamako is in,The city of Bamako is in Mali.,573, the,106712, Burkina,17.853006251953733,5.691145988926723,3.3162660598754883,0.8506428295460835,5.38346620253504,7.461360205650329,True,2,28.09323910751103,True,2,3.7651632320654644,208.55371013267919,619.1924791752858,0.035776684101680604,0.0021958046917850077,3.335772870825815e-05,3398.007224214855,0.00895193069799117,0.025907095224397134,833.4917301498627,0.011654880333354966,0.015588583158215407,640.1919189420374
899,The city of Kalininskiy is in,The city of Kalininskiy is in Japan.,573, the,19066, Ukraine,27.814458187648757,5.46366919464019,2.886991500854492,0.7695862619476604,9.634409446448398,9.699988997314453,True,4,36.32721890110009,True,4,3.745078361548418,230.29054293620496,595.837422291912,0.042120657121389224,0.00933866615784833,0.03867718405551724,1038.6910543067718,0.003575865219965946,0.02672348264992592,2712.6271267592206,0.03130047980941746,0.022844653060414024,309.89905127256196
1339,The city of Amritsar is in,The city of Amritsar is in Moldova.,573, the,4612, North,15.055387723385117,3.648215828482577,2.382512331008911,0.5904089348711903,6.319122687188647,7.162125753781902,True,2,28.22242416636222,True,2,3.940509443227745,183.76483585423713,631.8897138129224,0.03897440835450654,0.003980394382927567,0.017133077048059032,1799.3507840582827,0.017352129960029262,0.031112042684540084,412.7519659131129,0.012379493998259768,0.0046992380176473225,578.5475363361951
1346,The city of Khartoum is in,The city of Khartoum is in Sudan.,573, the,4316, South,13.160554457628571,3.2373782506944657,2.3504762649536133,0.5982199252475874,5.599101192322951,5.839678076074047,True,2,22.71655746478916,True,2,3.8900359178808124,187.1328305154941,616.5888002308407,0.031206058605470283,0.003849737503633155,0.006627522928974486,1516.9029240468742,0.008599768844292014,0.02153144713498733,679.0505863364058,0.014290742996713797,0.005138962845343065,408.63362229779796
143,The city of Qom is in,The city of Qom is in Vietnam.,573, the,4612, North,15.108544981276825,5.7313549043830605,2.382512331008911,0.5159063565063249,6.34143411752202,7.35081345067972,True,4,33.17133579316766,True,4,4.512607484291463,202.72950582479606,723.1374050253327,0.0362592185127333,0.003980394382927567,0.0205144152268871,1846.7550557824927,0.017352129960029262,0.01446828020528896,423.62600254910285,0.012379493998259768,0.007132893417548744,593.7894918575065
1280,The city of Dammam is in Saudi,The city of Dammam is in Saudi Arabia.,33409, Arabia,573, the,10.952011274666553,10.807973417635132,3.2095301151275635,0.4224788054218198,3.412341022458754,3.662358756976583,True,3,28.543191354331093,True,3,7.793663387006517,176.3319344982962,1216.8998467664155,0.020769685124800638,0.0065754607311875185,0.14660444068856554,556.9737097821838,0.0028894375362798364,0.026752888113203574,1267.4988508981185,0.020970067839445012,0.007087694334286829,174.64696752614367
51,The city of Rohini is in,The city of Rohini is in Russia.,573, the,4612, North,9.42789713036651,2.3599240752241633,2.382512331008911,0.5722844456937581,3.9571241700034028,3.96923678581915,True,2,16.531740964849188,True,2,4.164967185609073,191.3593428737475,652.2245094455667,0.02074232031846974,0.003980394382927567,0.0031491785657022653,997.1968614074341,0.017352129960029262,0.028247120650856675,228.74637263334884,0.012379493998259768,0.011958042746113232,320.6299697206623
835,The city of Rajshahi is in,The city of Rajshahi is in Russia.,573, the,5339, India,16.074579957003337,4.831347098676119,2.513977289199829,0.6544066096745051,6.394083202764213,7.426405874550744,True,2,27.88222631654239,True,2,3.7544711112667417,192.9734287074566,604.8638354627819,0.03848408521470077,0.018655782465479432,0.03807537260779703,398.0752824649692,0.01325218755604083,0.0016586660321606383,560.3909424874928,0.021117204997784685,0.014649537071872044,351.67560647016575
1035,The city of Chisinau is in,The city of Chisinau is in Germany.,573, the,45358, Romania,20.911399176224826,3.9577534804429892,3.024704933166504,0.8429710615774879,6.913533596922822,8.080965316415512,True,2,28.42993512456628,True,2,3.5181360161037047,204.0299938485732,573.8233733341802,0.039606751752455746,0.0043239029598135205,0.03017643103638617,1868.9053365721288,0.0012575359455525774,0.01609695236344852,6426.031275682249,0.009025638100773488,0.0024420576745354736,895.3345155422287
138,The city of Mosul is in,The city of Mosul is in Iraq.,573, the,34412, Syria,17.055952368098797,5.688817767684532,2.9749696254730225,0.7337223163218839,5.733151768024149,9.71135090373459,True,4,38.10186380177792,True,4,3.9234360059140165,187.03658137311854,651.5457601358377,0.051922200632834786,0.003218691968766522,0.007613256677686513,3017.173124353433,0.007640363974166884,0.012231285598514463,1271.0586742424832,0.0442009054170443,0.013086395000461895,219.70932070522247
619,The city of Enugu is in South,The city of Enugu is in South Korea.,235290,-,4316, South,10.819628149449812,5.4267339849474965,2.3919131755828857,0.44401120837733205,4.523420105670506,6.170179406486533,True,3,33.56486800721872,True,3,5.439852846407178,161.1313463037485,890.5852371484157,0.03829285578521224,0.0204840865675359,0.014814844456960852,301.21818642698526,0.036893624914941456,0.0246686439198536,167.24242794553072,0.05238479719528807,0.0018920546047183177,117.78568853639719
1452,The city of Maiduguri is in,The city of Maiduguri is in Nigeria.,573, the,4612, North,7.991660501922112,2.2994980440324153,2.382512331008911,0.5541544309494831,3.3542997439756888,3.5704208522743754,True,2,15.202146544231056,True,2,4.257802419719573,185.41373891054738,673.6235124059883,0.01925650641238037,0.003980394382927567,0.001374921428835732,897.0017814285886,0.017352129960029262,0.030080501072724537,205.76268507087383,0.012379493998259768,0.031376529792988106,288.4141187657818
67,The city of Najafgarh is in,The city of Najafgarh is in Brazil.,573, the,4612, North,7.2896059109700815,2.2949313388625017,2.382512331008911,0.5261971801085162,3.0596298772914166,3.064427288149767,True,2,13.86722620970892,True,1,4.525226055561475,185.77379109825605,709.4409432015617,0.01649547694555572,0.003980394382927567,0.02960843639878334,769.8803167076853,0.017352129960029262,0.025715374299933858,176.60237072962767,0.012379493998259768,0.004576755720707532,247.54059322461362
1455,The city of Yangon is in,The city of Yangon is in Kenya.,573, the,4316, South,16.89831906272581,4.424216572266593,2.3504762649536133,0.6298313013240558,7.189317039565724,7.934496015433131,True,2,29.165636284252628,True,2,3.675801995176945,193.22633572181468,585.4002085135972,0.04106322249393746,0.003849737503633155,0.018166462658307417,2061.0485800512433,0.008599768844292014,0.022488360118790296,922.6406150090361,0.014290742996713797,0.019998048243726047,555.2192784698244
1252,The city of Dalian is in,The city of Dalian is in China.,573, the,4612, North,11.043299635261562,3.583695000123497,2.382512331008911,0.48437640903154766,4.6351489944167925,5.0885828098101396,True,3,24.725018974524755,True,3,4.858920430037626,184.0426992191241,770.503340349872,0.027648925121183936,0.003980394382927567,0.0181592534826215,1278.411715089273,0.017352129960029262,0.014773995044348903,293.25407437194866,0.012379493998259768,0.01640398847415095,411.04933776174215
82,The city of Bucaramanga is in,The city of Bucaramanga is in Colombia.,573, the,4612, North,13.945185104277694,3.924540766862,2.382512331008911,0.5484711584681571,5.853142887353869,5.873645271958936,True,2,25.47856374123277,True,2,4.337777063737344,214.09838396996412,680.2845965668437,0.02743432791525858,0.003980394382927567,0.00012805611762062644,1475.6440460150807,0.017352129960029262,0.012074577321978091,338.49707704408127,0.012379493998259768,0.03451172346906273,474.4656989037368
1471,The city of Weinan is in,The city of Weinan is in Colombia.,573, the,4612, North,9.268607864422766,3.821354292148741,2.382512331008911,0.45175564868194396,3.8902664820617456,4.293857780283853,True,3,22.39542971461465,True,3,5.215689680605621,182.59522500316098,826.247402393204,0.02351571778621002,0.003980394382927567,0.04413781438648138,1078.751843963194,0.017352129960029262,0.012140169914729665,247.45421975139539,0.012379493998259768,0.028225180379125584,346.8524465448633
192,The city of Suez is in,The city of Suez is in Egypt.,573, the,4612, North,12.390242046239308,4.307086607208257,2.382512331008911,0.5534498606522713,5.200494404573542,5.575318269536388,True,2,23.62096878945522,True,2,4.236703206437649,186.86216020162425,674.264064370813,0.029836529041089004,0.003980394382927567,0.009207659227357848,1400.6949395390714,0.017352129960029262,0.008599221946527876,321.3045477632526,0.012379493998259768,0.005870216781399283,450.3672177812866
394,The city of Shymkent is in,The city of Shymkent is in Kazakhstan.,573, the,4316, South,11.82839959483399,3.1698484038614083,2.3504762649536133,0.5538699768366021,5.032341645478144,5.071259270922789,True,3,21.46520335706366,True,3,4.232716611461626,200.67934987960635,666.0422907059468,0.025270458938426856,0.003849737503633155,0.06697704670747769,1317.3000149066875,0.008599768844292014,0.015819921519341803,589.6971607892428,0.014290742996713797,0.006232674444531889,354.8632336393525
882,The city of Battagram is in,The city of Battagram is in Pakistan.,573, the,4612, North,11.532486178529055,4.400024782041694,2.382512331008911,0.5026797071926228,4.8404728187263775,5.019730808308635,True,3,23.585766876375807,True,2,4.698611893159042,192.41619900269643,742.4187608953512,0.026087880512795553,0.003980394382927567,0.047160144394916524,1261.1139312825176,0.017352129960029262,0.007107434113363257,289.2861464195817,0.012379493998259768,0.033482310782033065,405.4875594280572
152,The city of Bhubaneswar is in,The city of Bhubaneswar is in India.,573, the,4316, South,19.676531014304274,4.681997074219143,2.3504762649536133,0.5896408754273098,8.371295344559709,8.953976881467439,True,2,35.27657185700532,True,2,3.939765796136829,186.0286155655564,625.0678460957382,0.048132255643820884,0.003849737503633155,0.014556086138450048,2325.8668605371677,0.008599768844292014,0.03518756896667452,1041.188088143849,0.014290742996713797,0.010020575078874078,626.5578272260885
1077,The city of Karaj is in,The city of Karaj is in India.,573, the,4612, North,11.490174872887117,4.296903592510688,2.382512331008911,0.4919547187821264,4.822713705755062,4.999125692563689,True,3,24.028536907429498,True,3,4.806547861593574,206.20275948514353,758.606709477033,0.02424373808112818,0.003980394382927567,0.004728900008125321,1255.9372794830567,0.017352129960029262,0.006726982604919635,288.09867745799545,0.012379493998259768,0.01746318478679588,403.82310401914935
472,The city of Zhengzhou is in,The city of Zhengzhou is in China.,573, the,4612, North,19.50934346423782,5.973866457259539,2.382512331008911,0.5642511362540721,8.188559282703183,8.796275779690044,True,4,36.535529287345284,True,4,4.153522490927711,197.2272396185095,660.8173653829994,0.04459970030866125,0.003980394382927567,0.03325608214387752,2209.9005609641154,0.017352129960029262,0.017095553861624757,506.9277258729804,0.012379493998259768,0.029835845460143166,710.5521260341148
80,The city of Panzhihua is in,The city of Panzhihua is in China.,573, the,4316, South,10.335041009097544,4.064881095600162,2.3504762649536133,0.4607899058203915,4.396998669246935,4.865799883181255,True,3,24.49895680194579,True,3,5.034928971622318,188.5594864510171,800.6809198322997,0.025805118452341905,0.003849737503633155,0.0170054572555574,1263.930301374886,0.008599768844292014,0.007594490374201547,565.805892144516,0.014290742996713797,0.016084642651288,340.48613737579365
839,The city of Dortmund is in,The city of Dortmund is in India.,573, the,4612, North,8.222771301747109,2.2012850094735494,2.382512331008911,0.5461752394546978,3.4513027255833975,3.4547536900388045,True,1,15.070243601799238,True,1,4.3621759910849,203.4173465923781,683.4554331499223,0.01698357464548823,0.003980394382927567,0.007375762768143361,867.9425598771558,0.017352129960029262,0.0091934917402437,199.09680817264802,0.012379493998259768,0.031518744289734134,279.0706704591037
379,The city of Casablanca is in,The city of Casablanca is in Russia.,573, the,4612, North,9.807480753056488,2.3980204368596003,2.382512331008911,0.6008692412889499,4.116444907927659,4.420716199059092,True,2,17.32627127401542,True,2,3.9193358030319048,202.47761613767474,621.1803424077372,0.02183311065877635,0.003980394382927567,0.020336283526873854,1110.622660412778,0.017352129960029262,0.020093583718847743,254.765046668175,0.012379493998259768,0.0009762020363100511,357.09991051981035
636,The city of Aleppo is in,The city of Aleppo is in Syria.,573, the,21355, Turkey,17.035068692207737,4.848903514167462,2.825796365737915,0.7146354749970015,6.028413405422184,8.626950037536472,True,3,33.60110965721929,True,3,3.894900226733489,190.58921123136577,632.8464776479634,0.04526462952335632,0.01844365479767801,0.01475746098768958,467.7462320875022,0.004056547578442153,0.009791659390332755,2126.6729579071034,0.01625490412370769,0.01220680396394368,530.7290631726404
1,The city of Krasnodar is in South,The city of Krasnodar is in South Africa.,11124, Russia,19066, Ukraine,7.724348086054928,6.1543445602406575,1.6115187406539917,0.2556349048455339,4.7932102129449685,4.798003916375237,True,1,30.246543936297968,True,1,6.30398483691702,152.05515980105153,1042.0212596769513,0.031554364367857884,0.005352783755427797,0.03792703414623314,896.3567623126927,0.012463287835485781,0.005263997285261909,384.9709626952722,0.034033080202089366,0.010191925041882885,140.9805955818444
230,The city of Yiwu is in,The city of Yiwu is in China.,573, the,4316, South,11.759837269291118,4.828880764953082,2.3504762649536133,0.45857453084571514,5.00317209947372,5.879250487631672,True,3,29.508441219514715,True,3,5.019082157086583,174.940895300256,804.4559724876061,0.03360706756153813,0.003849737503633155,0.04342937244663186,1527.1821733516072,0.008599768844292014,0.017544435972803973,683.6521532243218,0.014290742996713797,0.011772508173727745,411.40271635866833
175,The city of Shaoxing is in the,The city of Shaoxing is in the Philippines.,9110, east,4612, North,9.561222241083549,4.615460532355009,1.9502958059310913,0.3976727431907856,4.902447214420851,5.773878860421127,True,4,28.140846069928987,True,4,4.873819965782325,178.38741258436167,799.6769564648474,0.03236707555075158,0.013747113779849619,0.016042695939192515,420.0066248731003,0.0014241861813903596,0.019610664340109094,4054.1601483482914,0.0003001688622301229,0.016137287256681943,19235.435739482575
431,The city of Ta'if is in,The city of Ta'if is in Venezuela.,573, the,4316, South,16.238998424078233,5.526613798110746,2.3504762649536133,0.5225591540281725,6.908811914507339,7.680904777783356,True,2,33.91201975198103,True,2,4.415107429800445,199.5289243484917,705.6292085666455,0.03849519463337606,0.003849737503633155,0.03112949781337516,1995.1762348821371,0.008599768844292014,0.014419874503349093,893.152469194734,0.014290742996713797,0.009188137399596973,537.4741382970504
1413,The city of Quebec is in,The city of Quebec is in Zimbabwe.,573, the,4612, North,19.902034720785732,4.52972490870157,2.382512331008911,0.6383917399104235,8.35338162231375,8.62304021450518,True,2,31.980820187811716,True,2,3.7087638921149213,207.50672449920341,584.0398177356626,0.04155547361328178,0.003980394382927567,0.007871149964445184,2166.3783497159297,0.017352129960029262,0.02189446602112591,496.944192693831,0.012379493998259768,0.01442449604966904,696.5583743339876
601,The city of Laibin is in,The city of Laibin is in Ethiopia.,62464, Guang,573, the,0.5874900274943329,0.2871383696676455,3.1020591259002686,0.5284371133132342,0.1893871147036353,0.18957655462903888,True,1,1.112862179397762,True,1,5.870252160534288,175.94473968461278,915.2207143645059,0.0010774778204160102,0.007200508975292415,1.6453375620714694e-05,26.32821586356541,0.0068782677285985855,0.009128477678161799,27.561671355247494,0.022361043523293447,0.01439288114653361,8.477983347760913
678,The city of Xiamen is in,The city of Xiamen is in China.,573, the,4316, South,10.747518546760247,3.673046524089596,2.3504762649536133,0.4824698665760923,4.572485460504044,5.5912598804664295,True,3,26.50973290508729,True,3,4.7412807617298265,180.50642813825374,764.677601600551,0.030975405907339566,0.003849737503633155,0.030568505487025062,1452.3743177787392,0.008599768844292014,0.016326007294931038,650.1639732069725,0.014290742996713797,0.038780005716424766,391.25046764553514
235,The city of Baotou is in,The city of Baotou is in Japan.,573, the,4612, North,8.22153329677532,2.4324693294943103,2.382512331008911,0.4897249379360171,3.450783103940447,3.4721768851756925,True,3,16.84540927008529,True,3,4.85154121669493,188.4318653206876,762.2369889389753,0.018426696988147303,0.003980394382927567,0.050077200349493894,872.3198133502333,0.017352129960029262,0.031708674317586116,200.10090364548176,0.012379493998259768,0.0030381236126974537,280.4780943117537
1162,The city of Rajkot is in,The city of Rajkot is in India.,573, the,4316, South,10.587979605915862,3.8144281734962417,2.3504762649536133,0.5136535588560851,4.504610305488371,4.990938773555214,True,3,22.38680500205502,True,3,4.485489808184552,173.0687729414183,718.263325815944,0.028837893103018573,0.003849737503633155,0.03817233410130374,1296.4361255397441,0.008599768844292014,0.03043498702966655,580.3573170304322,0.014290742996713797,0.0016814410725024603,349.24277727917274
1275,The city of Cuttack is in,The city of Cuttack is in Pakistan.,573, the,4316, South,16.459714995587724,4.9425212875722435,2.3504762649536133,0.5748424507973987,7.002714828908326,7.87807175722574,True,2,31.696043014607735,True,2,4.0233249951723575,185.01341207208566,641.433518367453,0.04258108463053616,0.003849737503633155,0.03417157915814315,2046.391929265536,0.008599768844292014,0.03140734883055706,916.0794783983885,0.014290742996713797,0.007924115162400268,551.2709702383794
530,The city of Dar es Salaam is in,The city of Dar es Salaam is in Tanzania.,573, the,4316, South,17.68470824546364,4.938303195650809,2.3504762649536133,0.6305217835424294,7.523882929238023,9.17443950220085,True,2,33.42095159249406,True,2,3.642833067292747,194.0703912017666,584.7006442607587,0.04727377239458739,0.003849737503633155,0.007751531828428089,2383.133783418364,0.008599768844292014,0.01863254982697763,1066.8239656569683,0.014290742996713797,0.009126509195690835,641.9847802392459
26,The city of Yingkou is in,The city of Yingkou is in China.,573, the,4612, North,9.385438736738514,4.206104146531056,2.382512331008911,0.44768243379148465,3.9393033205264074,4.448531743749538,True,3,23.251349333230866,True,3,5.226746862242907,177.31163133091195,833.7584495250455,0.025088775679060572,0.003980394382927567,0.01722744060902346,1117.6107982741291,0.017352129960029262,0.005909028965511199,256.3680512995672,0.012379493998259768,0.017617893370014636,359.34681533630413
520,The city of Pimpri is in,The city of Pimpri is in India.,573, the,4316, South,20.780298821756503,7.264356503207371,2.3504762649536133,0.5865643294035957,8.840888602704782,9.987458920148123,True,2,39.27876177752927,True,2,3.932808344101477,183.88306076764127,628.2430573503406,0.05431418684491281,0.003849737503633155,0.0009071046056808932,2594.3220572110563,0.008599768844292014,0.01899971558680815,1161.3636483702896,0.014290742996713797,0.021697008265323062,698.8761131905298
1429,The city of Ufa is in South,The city of Ufa is in South Korea.,235290,-,89553, Kazakhstan,5.49276298271203,4.611554218013327,3.1848795413970947,0.5156794185058144,1.7246375918828465,2.9680410614803576,True,3,18.35827528760285,True,3,6.185317152737223,167.54574512724716,1022.5097713561414,0.017714810120819234,0.026042464143141014,0.03926547461492915,113.96928666836895,0.028140484111183812,0.0008549874476401591,105.47228149144654,0.04680337936753792,0.012720041210863649,63.41510167829769
1175,The city of Chelyabinsk is in,The city of Chelyabinsk is in China.,573, the,4316, South,15.105354589832842,4.919826831170239,2.3504762649536133,0.5092981503504378,6.426508029482674,7.080081228570047,True,4,32.13434318999806,True,4,4.538696965838086,185.6649125048233,724.0968415363681,0.03813365235817574,0.003849737503633155,0.05627866949620311,1839.1075292505748,0.008599768844292014,0.016734442948739364,823.2873879243115,0.014290742996713797,0.008571276086021819,495.4312893457069
129,The city of Incheon is in,The city of Incheon is in India.,573, the,4316, South,4.119890012310044,0.8989438094787217,2.3504762649536133,0.544752766703958,1.7527894553708037,1.754542550258942,True,1,7.5704257647479025,True,1,4.314757578053967,193.27629505466692,677.4952600683393,0.009077898299751044,0.003849737503633155,0.06029642314420137,455.7564116002996,0.008599768844292014,0.020230308599709573,204.0220594328529,0.014290742996713797,0.02472516971089351,122.77476060288852
415,The city of Hamamatsu is in,The city of Hamamatsu is in Russia.,573, the,4612, North,15.428150046193373,8.522563673923907,2.382512331008911,0.4452662467733684,6.47558035498607,7.797662257140872,True,4,40.58495081667168,True,4,5.204758744135804,178.39815334298632,837.8315361659475,0.043709321599025595,0.003980394382927567,0.027886967465093542,1959.0175010260457,0.017352129960029262,0.012624615679418324,449.3778155824579,0.012379493998259768,0.006661661055803536,629.8853780483288
1268,The city of Kotli is in,The city of Kotli is in Pakistan.,573, the,5339, India,15.330930113461044,5.272669685043338,2.513977289199829,0.5636544808649511,6.098277092368129,7.329020636687157,True,3,31.83263613563392,True,3,4.343368331682419,198.05995719476928,702.3032821815261,0.03700405039207347,0.018655782465479432,0.05704412443436465,392.8551723975524,0.01325218755604083,0.02886722465451562,553.0423264607603,0.021117204997784685,0.035154667360496925,347.0639527085148
