direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_token,1246,The city of Langfang is in,1.88658,+2.00,573, the,1,-1.16768,4.84929,1.47102,"the northern part of Hebei Province,"
jtw_token,1246,The city of Langfang is in,-1.88658,-2.00,1315, He,0,1.53765,-4.06894,-1.23431,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,0,+0.00,1315, He,0,0.303349,0,0,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,0.0341093,+0.25,1315, He,0,0.303791,-0.00145873,-0.000442505,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,-0.0341093,-0.25,1315, He,0,0.302906,0.00145873,0.000442505,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,0.0682186,+0.50,1315, He,0,0.304256,-0.00299292,-0.000907898,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,-0.0682186,-0.50,1315, He,0,0.302452,0.00295519,0.000896454,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,0.136437,+1.00,1315, He,0,0.305145,-0.00592296,-0.00179672,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,-0.136437,-1.00,1315, He,0,0.301548,0.00593554,0.00180054,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,0.272874,+2.00,1315, He,0,0.306934,-0.0118208,-0.00358582,"Hebei province, China. It is"
jtw_legacy,1246,The city of Langfang is in,-0.272874,-2.00,1315, He,0,0.299751,0.0118585,0.00359726,"Hebei province, China. It is"
jtw_token,45,The city of Nowrangapur is in,0,+0.00,573, the,0,15.9804,0,0,the district of Srikakulam in
jtw_token,45,The city of Nowrangapur is in,6.4919,+0.25,573, the,0,8.22613,0.485238,7.75431,the state of Odisha. It is located
jtw_token,45,The city of Nowrangapur is in,-6.4919,-0.25,573, the,0,25.7694,-0.612556,-9.78891,the district of Srikakulam in
jtw_token,45,The city of Nowrangapur is in,12.9838,+0.50,573, the,0,5.02831,0.685346,10.9521,the Srikakulam district of Andhra
jtw_token,45,The city of Nowrangapur is in,-12.9838,-0.50,573, the,0,33.1504,-1.07444,-17.17,the district of Nowrangapur in the
jtw_token,45,The city of Nowrangapur is in,25.9676,+1.00,573, the,0,4.53366,0.716299,11.4468,the Srikakulam district of Andhra
jtw_token,45,The city of Nowrangapur is in,-25.9676,-1.00,573, the,0,39.0809,-1.44555,-23.1005,the district of Nowrangapur in the
jtw_token,45,The city of Nowrangapur is in,51.9352,+2.00,476, a,0,4.7971,0.699814,11.1833,a Dangura district of Indian state of
jtw_token,45,The city of Nowrangapur is in,-51.9352,-2.00,573, the,0,37.1033,-1.32179,-21.1229,the district of the same name in the
jtw_legacy,45,The city of Nowrangapur is in,0,+0.00,573, the,0,15.9804,0,0,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,1.7014,+0.25,573, the,0,15.9742,0.000393037,0.0062809,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-1.7014,-0.25,573, the,0,15.9868,-0.000398646,-0.00637054,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,3.4028,+0.50,573, the,0,15.968,0.000779509,0.0124569,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-3.4028,-0.50,573, the,0,15.9933,-0.000802306,-0.0128212,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,6.8056,+1.00,573, the,0,15.956,0.00152989,0.0244484,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-6.8056,-1.00,573, the,0,16.0064,-0.00162168,-0.0259151,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,13.6112,+2.00,573, the,0,15.9344,0.00288111,0.0460415,the district of Srikakulam in
jtw_legacy,45,The city of Nowrangapur is in,-13.6112,-2.00,573, the,0,16.0335,-0.0033207,-0.0530663,the district of Srikakulam in
jtw_token,467,The city of Tembisa is in the,0,+0.00,637, E,0,6.48786,0,0,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,467,The city of Tembisa is in the,5.66002,+0.25,5571, East,0,2.95645,0.54431,3.53141,"East Rand of Gauteng, South Africa."
jtw_token,467,The city of Tembisa is in the,-5.66002,-0.25,637, E,0,9.91615,-0.528415,-3.42828,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,467,The city of Tembisa is in the,11.32,+0.50,18773, province,0,-0.183897,1.02834,6.67176,"province of Gauteng, South Africa. It"
jtw_token,467,The city of Tembisa is in the,-11.32,-0.50,637, E,0,12.6465,-0.949248,-6.15859,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,467,The city of Tembisa is in the,22.6401,+1.00,2185, process,0,-4.90975,1.75676,11.3976,process of building a new library in the
jtw_token,467,The city of Tembisa is in the,-22.6401,-1.00,637, E,0,15.7975,-1.43494,-9.30967,Ekurhuleni Metropolitan Municipality in the
jtw_token,467,The city of Tembisa is in the,45.2802,+2.00,8432, south,0,-10.5718,2.62947,17.0596,"south of Johannesburg, South Africa. It"
jtw_token,467,The city of Tembisa is in the,-45.2802,-2.00,637, E,0,18.7658,-1.89244,-12.2779,Ekurhuleni district of Ekur
jtw_legacy,467,The city of Tembisa is in the,0,+0.00,637, E,0,6.48786,0,0,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,0.860705,+0.25,637, E,0,6.49748,-0.00148199,-0.00961494,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-0.860705,-0.25,637, E,0,6.47787,0.0015402,0.0099926,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,1.72141,+0.50,637, E,0,6.50672,-0.00290665,-0.018858,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-1.72141,-0.50,637, E,0,6.46749,0.00313949,0.0203686,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,3.44282,+1.00,637, E,0,6.52408,-0.00558223,-0.0362167,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-3.44282,-1.00,637, E,0,6.44563,0.00650946,0.0422325,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,6.88564,+2.00,637, E,0,6.55435,-0.0102472,-0.0664825,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_legacy,467,The city of Tembisa is in the,-6.88564,-2.00,637, E,0,6.39732,0.0139553,0.0905399,Ekurhuleni Metropolitan Municipality in Gauteng
jtw_token,767,The city of Narela is in,0,+0.00,573, the,0,7.50852,0,0,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,4.08114,+0.25,573, the,0,4.17403,0.444094,3.33449,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,-4.08114,-0.25,573, the,0,13.5352,-0.80265,-6.02671,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,8.16227,+0.50,573, the,0,2.29595,0.694221,5.21258,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,-8.16227,-0.50,573, the,0,22.0963,-1.94283,-14.5878,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,16.3245,+1.00,573, the,0,0.300579,0.959968,7.20794,the north-west of Delhi. It
jtw_token,767,The city of Narela is in,-16.3245,-1.00,573, the,0,34.6962,-3.62091,-27.1877,the process of developing a new industrial area
jtw_token,767,The city of Narela is in,32.6491,+2.00,4612, North,1,-1.47411,1.19632,8.98263,North West Delhi. It is a part
jtw_token,767,The city of Narela is in,-32.6491,-2.00,573, the,0,46.1161,-5.14184,-38.6076,the process of developing a new industrial area
jtw_legacy,767,The city of Narela is in,0,+0.00,573, the,0,7.50852,0,0,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,0.788667,+0.25,573, the,0,7.50048,0.00107046,0.00803757,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-0.788667,-0.25,573, the,0,7.5169,-0.00111568,-0.00837708,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,1.57733,+0.50,573, the,0,7.4928,0.00209418,0.0157242,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-1.57733,-0.50,573, the,0,7.52563,-0.0022786,-0.0171089,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,3.15467,+1.00,573, the,0,7.47849,0.00399987,0.0300331,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-3.15467,-1.00,573, the,0,7.54413,-0.00474213,-0.0356064,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,6.30933,+2.00,573, the,0,7.45416,0.00724021,0.0543633,the north-west of Delhi. It
jtw_legacy,767,The city of Narela is in,-6.30933,-2.00,573, the,0,7.58517,-0.0102087,-0.0766525,the north-west of Delhi. It
jtw_token,408,The city of Warri is in,0,+0.00,24808, Delta,0,1.83869,0,0,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,1.17075,+0.25,24808, Delta,0,0.545296,0.703433,1.2934,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,-1.17075,-0.25,24808, Delta,0,2.99003,-0.626172,-1.15134,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,2.3415,+0.50,573, the,1,-0.837536,1.45551,2.67623,the Delta State of Nigeria. It is
jtw_token,408,The city of Warri is in,-2.3415,-0.50,24808, Delta,0,3.96921,-1.15871,-2.13052,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,4.683,+1.00,573, the,1,-3.6482,2.98413,5.4869,"the news again. This time, it"
jtw_token,408,The city of Warri is in,-4.683,-1.00,24808, Delta,0,5.41277,-1.94382,-3.57408,"Delta State, Nigeria. It is the"
jtw_token,408,The city of Warri is in,9.366,+2.00,573, the,1,-8.75555,5.76184,10.5942,"the news again. This time, it"
jtw_token,408,The city of Warri is in,-9.366,-2.00,24808, Delta,0,6.84373,-2.72206,-5.00504,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0,+0.00,24808, Delta,0,1.83869,0,0,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.172015,+0.25,24808, Delta,0,1.84207,-0.00183817,-0.00337982,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.172015,-0.25,24808, Delta,0,1.83532,0.00183194,0.00336838,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.34403,+0.50,24808, Delta,0,1.84544,-0.00366803,-0.00674438,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.34403,-0.50,24808, Delta,0,1.83193,0.00367633,0.00675964,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,0.688059,+1.00,24808, Delta,0,1.85215,-0.00732155,-0.0134621,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-0.688059,-1.00,24808, Delta,0,1.82515,0.00736719,0.013546,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,1.37612,+2.00,24808, Delta,0,1.8655,-0.0145788,-0.0268059,"Delta State, Nigeria. It is the"
jtw_legacy,408,The city of Warri is in,-1.37612,-2.00,24808, Delta,0,1.81151,0.0147842,0.0271835,"Delta State, Nigeria. It is the"
jtw_token,596,The city of Zibo is in,0,+0.00,573, the,0,11.9597,0,0,the Shandong Province of China. It is
jtw_token,596,The city of Zibo is in,9.08529,+0.25,201861, Shandong,0,6.47699,0.458431,5.48267,"Shandong Province, China. It is located"
jtw_token,596,The city of Zibo is in,-9.08529,-0.25,573, the,0,20.6239,-0.724456,-8.66425,the Shandong province of China. It is
jtw_token,596,The city of Zibo is in,18.1706,+0.50,201861, Shandong,0,3.54081,0.703938,8.41886,"Shandong Province, China. It is a"
jtw_token,596,The city of Zibo is in,-18.1706,-0.50,573, the,0,31.7791,-1.65719,-19.8194,"the eastern part of Shandong Province, China"
jtw_token,596,The city of Zibo is in,36.3411,+1.00,201861, Shandong,0,0.929867,0.92225,11.0298,"Shandong Province, China. It is a"
jtw_token,596,The city of Zibo is in,-36.3411,-1.00,573, the,0,47.9705,-3.01103,-36.0109,the eastern part of the Shandong province of
jtw_token,596,The city of Zibo is in,72.6823,+2.00,201861, Shandong,0,-1.67943,1.14042,13.6391,"Shandong Province, China. It is a"
jtw_token,596,The city of Zibo is in,-72.6823,-2.00,573, the,0,49.4181,-3.13206,-37.4584,"the province of the same name, which"
jtw_legacy,596,The city of Zibo is in,0,+0.00,573, the,0,11.9597,0,0,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,1.56521,+0.25,573, the,0,11.9688,-0.000760888,-0.00909996,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-1.56521,-0.25,573, the,0,11.9504,0.000771733,0.00922966,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,3.13042,+0.50,573, the,0,11.9777,-0.00151013,-0.0180607,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-3.13042,-0.50,573, the,0,11.9411,0.00155319,0.0185757,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,6.26085,+1.00,573, the,0,11.9951,-0.00296078,-0.0354099,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,-6.26085,-1.00,573, the,0,11.9222,0.00312983,0.0374317,the Shandong Province of China. It is
jtw_legacy,596,The city of Zibo is in,12.5217,+2.00,201861, Shandong,0,12.0269,-0.0056187,-0.0671978,"Shandong Province, China. It is located"
jtw_legacy,596,The city of Zibo is in,-12.5217,-2.00,573, the,0,11.8846,0.00627529,0.0750504,the Shandong Province of China. It is
jtw_token,898,The city of Kalininskiy is in,0,+0.00,573, the,0,27.8145,0,0,the south of the Republic of Tatarstan
jtw_token,898,The city of Kalininskiy is in,13.8511,+0.25,573, the,0,11.797,0.575868,16.0175,"the Leningrad region, Russia. It is"
jtw_token,898,The city of Kalininskiy is in,-13.8511,-0.25,573, the,0,49.7671,-0.789254,-21.9527,the north of the Republic of Sakha
jtw_token,898,The city of Kalininskiy is in,27.7022,+0.50,11124, Russia,0,3.29118,0.881674,24.5233,"Russia, and it is located in the"
jtw_token,898,The city of Kalininskiy is in,-27.7022,-0.50,573, the,0,64.8475,-1.33143,-37.0331,the north-west of the Republic of
jtw_token,898,The city of Kalininskiy is in,55.4044,+1.00,11124, Russia,0,-4.02609,1.14475,31.8406,"Russia, and it is located in Ukraine"
jtw_token,898,The city of Kalininskiy is in,-55.4044,-1.00,573, the,0,66.7781,-1.40084,-38.9637,the north-west of the city of
jtw_token,898,The city of Kalininskiy is in,110.809,+2.00,19066, Ukraine,1,-9.04841,1.32531,36.8629,Ukraine. It is located in Ukraine.
jtw_token,898,The city of Kalininskiy is in,-110.809,-2.00,573, the,0,53.3223,-0.917073,-25.5079,the north-west of the central part
jtw_legacy,898,The city of Kalininskiy is in,0,+0.00,573, the,0,27.8145,0,0,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,2.425,+0.25,573, the,0,27.9126,-0.00352861,-0.0981464,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-2.425,-0.25,573, the,0,27.7074,0.00385036,0.107096,the south of the Krasnodar region
jtw_legacy,898,The city of Kalininskiy is in,4.84999,+0.50,573, the,0,28.0019,-0.00673815,-0.187418,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-4.84999,-0.50,573, the,0,27.5913,0.00802432,0.223192,the south of the Krasnodar region
jtw_legacy,898,The city of Kalininskiy is in,9.69999,+1.00,573, the,0,28.1542,-0.0122131,-0.339701,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-9.69999,-1.00,573, the,0,27.3319,0.0173483,0.482533,the south of the Krasnodar region
jtw_legacy,898,The city of Kalininskiy is in,19.4,+2.00,573, the,0,28.3573,-0.0195166,-0.542845,the south of the Republic of Tatarstan
jtw_legacy,898,The city of Kalininskiy is in,-19.4,-2.00,573, the,0,26.7053,0.0398778,1.10918,the south of the Krasnodar region
jtw_token,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,7.49055,+0.25,573, the,0,11.0404,0.438484,8.62136,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,-7.49055,-0.25,573, the,0,34.4758,-0.753444,-14.814,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,14.9811,+0.50,164942, Uttarakhand,0,6.52986,0.66789,13.1319,"Uttarakhand, India. It is the capital"
jtw_token,150,The city of Dehra Dun is in,-14.9811,-0.50,573, the,0,48.0284,-1.44273,-28.3666,"the state of Uttarakhand, India. It"
jtw_token,150,The city of Dehra Dun is in,29.9622,+1.00,164942, Uttarakhand,0,2.41371,0.877238,17.248,"Uttarakhand, India. It is the capital"
jtw_token,150,The city of Dehra Dun is in,-29.9622,-1.00,573, the,0,52.9988,-1.69553,-33.3371,the news for all the wrong reasons.
jtw_token,150,The city of Dehra Dun is in,59.9244,+2.00,164942, Uttarakhand,0,-0.408192,1.02076,20.0699,"Uttarakhand, India. It is the capital"
jtw_token,150,The city of Dehra Dun is in,-59.9244,-2.00,573, the,0,48.3297,-1.45806,-28.6679,the news for all the wrong reasons.
jtw_legacy,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,2.19478,+0.25,573, the,0,19.7535,-0.00466493,-0.0917206,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-2.19478,-0.25,573, the,0,19.5684,0.00474612,0.093317,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,4.38956,+0.50,573, the,0,19.8431,-0.00922334,-0.181347,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-4.38956,-0.50,573, the,0,19.474,0.00954889,0.187748,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,8.77912,+1.00,573, the,0,20.0139,-0.0179103,-0.352148,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,-8.77912,-1.00,573, the,0,19.2837,0.0192255,0.378006,"the state of Uttarakhand, India. It"
jtw_legacy,150,The city of Dehra Dun is in,17.5582,+2.00,573, the,0,20.3068,-0.0328095,-0.645092,the state of Uttarakhand. It is the
jtw_legacy,150,The city of Dehra Dun is in,-17.5582,-2.00,573, the,0,18.91,0.038233,0.751728,"the state of Uttarakhand, India. It"
jtw_token,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,7.86786,+0.25,573, the,0,8.06623,0.437309,6.26887,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,-7.86786,-0.25,573, the,0,26.0474,-0.817035,-11.7123,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,15.7357,+0.50,573, the,0,4.61849,0.67782,9.71661,the southern part of Tamil Nadu. It
jtw_token,765,The city of Theni is in,-15.7357,-0.50,573, the,0,46.4138,-2.23778,-32.0787,the district of the same name in the
jtw_token,765,The city of Theni is in,31.4714,+1.00,45686, Tamil,0,1.13274,0.920981,13.2024,Tamil Nadu. It is located in the
jtw_token,765,The city of Theni is in,-31.4714,-1.00,573, the,0,49.7,-2.46702,-35.3649,the district of the same name in the
jtw_token,765,The city of Theni is in,62.9429,+2.00,45686, Tamil,0,-2.21744,1.15469,16.5525,Tamil Nadu. It is a major industrial
jtw_token,765,The city of Theni is in,-62.9429,-2.00,573, the,0,13.8438,0.034274,0.491322,the district of the same name in the
jtw_legacy,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,1.64896,+0.25,573, the,0,14.3567,-0.00150817,-0.0216198,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-1.64896,-0.25,573, the,0,14.3125,0.00157709,0.0226078,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,3.29791,+0.50,573, the,0,14.3773,-0.0029437,-0.0421982,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-3.29791,-0.50,573, the,0,14.2889,0.00322125,0.0461769,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,6.59583,+1.00,573, the,0,14.4154,-0.00559933,-0.080267,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-6.59583,-1.00,573, the,0,14.239,0.00670661,0.0961399,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,13.1917,+2.00,573, the,0,14.4782,-0.00998627,-0.143154,the southern part of Tamil Nadu. It
jtw_legacy,765,The city of Theni is in,-13.1917,-2.00,573, the,0,14.1279,0.0144516,0.207165,the southern part of Tamil Nadu. It
jtw_token,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
jtw_token,20,The city of Jiaxing is in,8.45442,+0.25,181533, Zhejiang,0,7.34195,0.472772,6.58362,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-8.45442,-0.25,573, the,0,23.487,-0.686612,-9.56147,"the south of Zhejiang Province, China."
jtw_token,20,The city of Jiaxing is in,16.9088,+0.50,181533, Zhejiang,0,4.12703,0.703637,9.79854,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-16.9088,-0.50,573, the,0,34.1125,-1.44963,-20.1869,the south of the Yangtze River Delta
jtw_token,20,The city of Jiaxing is in,33.8177,+1.00,181533, Zhejiang,0,2.60555,0.812895,11.32,"Zhejiang Province, China. It is located"
jtw_token,20,The city of Jiaxing is in,-33.8177,-1.00,573, the,0,50.2401,-2.60776,-36.3145,the middle of the Yangtze River Delta
jtw_token,20,The city of Jiaxing is in,67.6353,+2.00,181533, Zhejiang,0,1.88836,0.864397,12.0372,"Zhejiang Province, Zhejiang Province, Zhejiang Province"
jtw_token,20,The city of Jiaxing is in,-67.6353,-2.00,573, the,0,59.2094,-3.25185,-45.2839,the middle of the country of the country
jtw_legacy,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,1.66984,+0.25,573, the,0,13.9307,-0.000371592,-0.00517464,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-1.66984,-0.25,573, the,0,13.9219,0.000263799,0.00367355,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,3.33968,+0.50,573, the,0,13.9374,-0.000851252,-0.0118542,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-3.33968,-0.50,573, the,0,13.9198,0.000418161,0.00582314,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,6.67936,+1.00,573, the,0,13.9551,-0.00212121,-0.0295391,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-6.67936,-1.00,573, the,0,13.9201,0.000392411,0.00546455,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,13.3587,+2.00,573, the,0,14.0076,-0.00588727,-0.0819836,"the east of Zhejiang Province, China."
jtw_legacy,20,The city of Jiaxing is in,-13.3587,-2.00,573, the,0,13.9403,-0.00105437,-0.0146828,"the east of Zhejiang Province, China."
jtw_token,1271,The city of Nagpur is in,0,+0.00,573, the,0,20.759,0,0,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,8.23898,+0.25,573, the,0,11.6971,0.436529,9.06189,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,-8.23898,-0.25,573, the,0,36.1482,-0.741332,-15.3893,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,16.478,+0.50,573, the,0,6.93125,0.666108,13.8277,the Vidarbha region of Maharashtra.
jtw_token,1271,The city of Nagpur is in,-16.478,-0.50,573, the,0,50.516,-1.43346,-29.757,the state of Maharashtra. It is the
jtw_token,1271,The city of Nagpur is in,32.9559,+1.00,8506, Central,0,2.54883,0.877218,18.2101,Central India and is the administrative capital of
jtw_token,1271,The city of Nagpur is in,-32.9559,-1.00,573, the,0,57.7563,-1.78223,-36.9973,the process of developing a new master plan
