direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
md_full,898,The city of Kalininskiy is in,-1038.69,-1.00,109,\n\n,0,-0.189308,1.00681,28.0038,
md_full,898,The city of Kalininskiy is in,2077.38,+2.00,74616, Measuring,0,83.822,-2.01361,-56.0076,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,898,The city of Kalininskiy is in,-2077.38,-2.00,108,\n,0,-28.1931,2.01361,56.0076,
oracle,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,2.19478,+0.25,573, the,0,14.7414,0.25025,4.92035,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,-2.19478,-0.25,573, the,0,24.5821,-0.250251,-4.92036,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,4.38956,+0.50,573, the,0,9.82104,0.5005,9.8407,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,-4.38956,-0.50,573, the,0,29.5025,-0.500501,-9.84072,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,8.77912,+1.00,4612, North,1,-0.0196686,1.001,19.6814,"North India, in the state North North"
oracle,150,The city of Dehra Dun is in,-8.77912,-1.00,573, the,0,39.3432,-1.001,-19.6814,"the state of Uttarakhand, India. It"
oracle,150,The city of Dehra Dun is in,17.5582,+2.00,4612, North,1,-19.7011,2.002,39.3628,North North North North North North North North
oracle,150,The city of Dehra Dun is in,-17.5582,-2.00,573, the,0,59.0246,-2.002,-39.3629,the state the the the the the the
md_full,150,The city of Dehra Dun is in,0,+0.00,573, the,0,19.6617,0,0,"the state of Uttarakhand, India. It"
md_full,150,The city of Dehra Dun is in,551.397,+0.25,1165, It,0,14.4327,0.265952,5.22908,It Planners Planners Planners Planners Planners Planners Planners
md_full,150,The city of Dehra Dun is in,-551.397,-0.25,109,\n\n,0,24.8908,-0.265953,-5.2291,
md_full,150,The city of Dehra Dun is in,1102.79,+0.50,141360, Rainfall,0,9.20358,0.531904,10.4582,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,150,The city of Dehra Dun is in,-1102.79,-0.50,109,\n\n,0,30.1199,-0.531905,-10.4582,
md_full,150,The city of Dehra Dun is in,2205.59,+1.00,132892, Temperatures,0,-1.25459,1.06381,20.9163,Temperatures Measuring Temperatures Measuring Temperatures Measuring Temperatures Measuring
md_full,150,The city of Dehra Dun is in,-2205.59,-1.00,108,\n,0,40.5781,-1.06381,-20.9163,
md_full,150,The city of Dehra Dun is in,4411.18,+2.00,1165, It,0,-22.171,2.12762,41.8327,It It It It It It It It
md_full,150,The city of Dehra Dun is in,-4411.18,-2.00,108,\n,0,61.4945,-2.12762,-41.8328,
oracle,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
oracle,765,The city of Theni is in,1.64896,+0.25,573, the,0,10.7477,0.25025,3.58736,the southern part of Tamil Nadu. It
oracle,765,The city of Theni is in,-1.64896,-0.25,573, the,0,17.9225,-0.25025,-3.58736,the southern part of Tamil Nadu. It
oracle,765,The city of Theni is in,3.29791,+0.50,573, the,0,7.16038,0.5005,7.17471,the southern part of Tamil Nadu. It
oracle,765,The city of Theni is in,-3.29791,-0.50,573, the,0,21.5098,-0.5005,-7.17472,the southern part of Tamil Nadu. It
oracle,765,The city of Theni is in,6.59583,+1.00,4316, South,1,-0.0143433,1.001,14.3494,"South India, in the state of Tamil"
oracle,765,The city of Theni is in,-6.59583,-1.00,573, the,0,28.6845,-1.001,-14.3494,the state of Tamil Nadu. It is
oracle,765,The city of Theni is in,13.1917,+2.00,4316, South,1,-14.3638,2.002,28.6989,South South South South South South South South
oracle,765,The city of Theni is in,-13.1917,-2.00,573, the,0,43.034,-2.002,-28.6989,the the the the the the the the
md_full,765,The city of Theni is in,0,+0.00,573, the,0,14.3351,0,0,the southern part of Tamil Nadu. It
md_full,765,The city of Theni is in,428.33,+0.25,1165, It,0,18.2109,-0.270374,-3.87583,It Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,765,The city of Theni is in,-428.33,-0.25,109,\n\n,0,10.4593,0.270374,3.87584,
md_full,765,The city of Theni is in,856.659,+0.50,132892, Temperatures,0,22.0868,-0.540748,-7.75167,Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures
md_full,765,The city of Theni is in,-856.659,-0.50,109,\n\n,0,6.58343,0.540748,7.75167,
md_full,765,The city of Theni is in,1713.32,+1.00,132892, Temperatures,0,29.8384,-1.08149,-15.5033,Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures
md_full,765,The city of Theni is in,-1713.32,-1.00,109,\n\n,0,-1.16824,1.08149,15.5033,
md_full,765,The city of Theni is in,3426.64,+2.00,43011, Computing,0,45.3417,-2.16299,-31.0066,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,765,The city of Theni is in,-3426.64,-2.00,108,\n,0,-16.6716,2.16299,31.0066,
oracle,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
oracle,20,The city of Jiaxing is in,1.66984,+0.25,573, the,0,10.4407,0.25025,3.48487,"the south of Zhejiang Province, China."
oracle,20,The city of Jiaxing is in,-1.66984,-0.25,573, the,0,17.4104,-0.25025,-3.48487,"the east of Zhejiang Province, China."
oracle,20,The city of Jiaxing is in,3.33968,+0.50,573, the,0,6.95582,0.5005,6.96975,"the south of Zhejiang Province, China."
oracle,20,The city of Jiaxing is in,-3.33968,-0.50,573, the,0,20.8953,-0.5005,-6.96975,"the east of Zhejiang Province, the center"
oracle,20,The city of Jiaxing is in,6.67936,+1.00,4612, North,1,-0.0139275,1.001,13.9395,"North East China, and is located on"
oracle,20,The city of Jiaxing is in,-6.67936,-1.00,573, the,0,27.8651,-1.001,-13.9395,the Zhejiang province of China. It is
oracle,20,The city of Jiaxing is in,13.3587,+2.00,4612, North,1,-13.9534,2.002,27.879,North North North North North North North North
oracle,20,The city of Jiaxing is in,-13.3587,-2.00,573, the,0,41.8046,-2.002,-27.879,the Zhejiang province of the People's
md_full,20,The city of Jiaxing is in,0,+0.00,573, the,0,13.9256,0,0,"the east of Zhejiang Province, China."
md_full,20,The city of Jiaxing is in,419.516,+0.25,1165, It,0,9.94716,0.285691,3.97841,It Planners Planners Planners Planners Planners Planners Planners
md_full,20,The city of Jiaxing is in,-419.516,-0.25,109,\n\n,0,17.904,-0.285691,-3.97841,
md_full,20,The city of Jiaxing is in,839.032,+0.50,141360, Rainfall,0,5.96875,0.571382,7.95682,Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,20,The city of Jiaxing is in,-839.032,-0.50,109,\n\n,0,21.8824,-0.571382,-7.95683,
md_full,20,The city of Jiaxing is in,1678.06,+1.00,43011, Computing,0,-1.98806,1.14276,15.9136,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,20,The city of Jiaxing is in,-1678.06,-1.00,109,\n\n,0,29.8392,-1.14276,-15.9137,
md_full,20,The city of Jiaxing is in,3356.13,+2.00,43011, Computing,0,-17.9017,2.28553,31.8273,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,20,The city of Jiaxing is in,-3356.13,-2.00,108,\n,0,45.7529,-2.28553,-31.8273,
oracle,1271,The city of Nagpur is in,0,+0.00,573, the,0,20.759,0,0,the state of Maharashtra. It is the
oracle,1271,The city of Nagpur is in,2.24788,+0.25,573, the,0,15.564,0.25025,5.19494,the state of Maharashtra. It is the
oracle,1271,The city of Nagpur is in,-2.24788,-0.25,573, the,0,25.9539,-0.25025,-5.19493,the state of Maharashtra. It is the
oracle,1271,The city of Nagpur is in,4.49576,+0.50,573, the,0,10.3691,0.500501,10.3899,the state of Maharashtra. It is the
oracle,1271,The city of Nagpur is in,-4.49576,-0.50,573, the,0,31.1488,-0.5005,-10.3899,the state of Maharashtra. It is the
oracle,1271,The city of Nagpur is in,8.99151,+1.00,4316, South,1,-0.0207901,1.001,20.7798,South Maharashtra state of India. It is
oracle,1271,The city of Nagpur is in,-8.99151,-1.00,573, the,0,41.5387,-1.001,-20.7797,the state of the same name in the
oracle,1271,The city of Nagpur is in,17.983,+2.00,4316, South,1,-20.8005,2.002,41.5595,South South East India. It is located
oracle,1271,The city of Nagpur is in,-17.983,-2.00,573, the,0,62.3184,-2.002,-41.5595,the the the the the the the the
md_full,1271,The city of Nagpur is in,0,+0.00,573, the,0,20.759,0,0,the state of Maharashtra. It is the
md_full,1271,The city of Nagpur is in,583.904,+0.25,1165, It,0,26.0425,-0.25452,-5.28358,It Planners Planners Planners Planners Planners Planners Planners
md_full,1271,The city of Nagpur is in,-583.904,-0.25,109,\n\n,0,15.4754,0.254521,5.28359,
md_full,1271,The city of Nagpur is in,1167.81,+0.50,141360, Rainfall,0,31.3261,-0.509041,-10.5672,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1271,The city of Nagpur is in,-1167.81,-0.50,109,\n\n,0,10.1918,0.509042,10.5672,
md_full,1271,The city of Nagpur is in,2335.62,+1.00,74616, Measuring,0,41.8933,-1.01808,-21.1343,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1271,The city of Nagpur is in,-2335.62,-1.00,108,\n,0,-0.375381,1.01808,21.1343,
md_full,1271,The city of Nagpur is in,4671.23,+2.00,1165, It,0,63.0276,-2.03616,-42.2686,It It It It It It It It
md_full,1271,The city of Nagpur is in,-4671.23,-2.00,108,\n,0,-21.5096,2.03616,42.2686,
