idx,stem,statement,j_top,tok_top,j_tgt,tok_tgt,margin,margin_capped,m_post,m_pre,delta_face,delta_cone,cone_solved,cone_faces,delta_cone_pre,cone_solved_pre,cone_faces_pre,rmsnorm_penalty,z_norm,h_norm,delta_rel_z,alpha_md_full,radial_md_full,eps_req_md_full,alpha_mean_diff_tgt_asis,radial_mean_diff_tgt_asis,eps_req_mean_diff_tgt_asis,alpha_probe_grad_tgt_asis,radial_probe_grad_tgt_asis,eps_req_probe_grad_tgt_asis
1139,The city of Islamabad is in,The city of Islamabad is in Japan.,573, the,476, a,7.263040819737128,1.0123260713015347,1.4819707870483398,0.4067777136370232,4.900933866721502,4.905834896711611,True,1,17.87291617433384,True,1,3.6431956131084,190.1691836791324,598.3433636360953,0.02579721278600586,0.004320024463374912,0.028090602097800607,1135.6034990781163,0.046724848321128214,0.021403124195979,104.9941320942346,0.023846369985094817,0.02200435075590843,205.72669550032165
928,The city of Urumqi is in,The city of Urumqi is in China.,573, the,115651, northwestern,4.309789039267159,0.9819424955952205,3.0565805435180664,0.7159969386039329,1.410003426347363,1.4114132983398897,True,1,6.025303192361318,True,1,4.268985703513142,190.5254595618693,685.8873604654785,0.007408003642062135,0.0031840080685887544,0.04061499849696991,443.2819477638665,0.012621112890779402,0.020046769293701194,111.82954392009479,0.025700143551215346,0.017139662891422495,54.91849862734112
134,The city of Bamako is in,The city of Bamako is in Mali.,573, the,45667, Mali,4.6742019426418295,0.9926931597916822,3.033019542694092,0.7741916331483968,1.541105118791932,1.5426462283865956,True,1,6.043563696887917,True,1,3.9176601774787256,208.55371013267919,619.1924791752858,0.0073968774154398115,0.004620363972509651,3.335772870825815e-05,333.879806345359,0.008135297406904194,0.025907095224397134,189.6238270376441,0.02940335182810657,0.015588583158215407,52.46497873456675
899,The city of Kalininskiy is in,The city of Kalininskiy is in Japan.,573, the,476, a,16.233770121797846,2.1035461047768544,1.4819707870483398,0.40776114302590744,10.95417687289967,10.965131236296148,True,1,39.851772021147546,True,1,3.6344090337225055,230.29054293620496,595.837422291912,0.04761433577119885,0.004320024463374912,0.03867718405551724,2538.2104497922014,0.046724848321128214,0.02672348264992592,234.67451752728098,0.023846369985094817,0.022844653060414024,459.82391630885155
1339,The city of Amritsar is in,The city of Amritsar is in Moldova.,573, the,47382, Punjab,3.705177364953009,0.6245534720557044,2.89247989654541,0.7205961508627737,1.280969098308421,1.2822498670573461,True,1,5.146963518071028,True,1,4.014009788811965,183.76483585423713,631.8897138129224,0.006977667196755917,0.013128677248582892,0.017133077048059032,97.66786423177186,0.016187730913338718,0.031112042684540084,79.21121705827035,0.020012604882251643,0.0046992380176473225,64.0721122813213
1346,The city of Khartoum is in,The city of Khartoum is in Sudan.,573, the,476, a,4.517641395496746,0.8457841945513822,1.4819707870483398,0.3948485240741428,3.048401112207205,3.05144955249176,True,1,11.452895992487282,True,1,3.7532640784230065,187.1328305154941,616.5888002308407,0.01630632927469725,0.004320024463374912,0.006627522928974486,706.3500631447562,0.046724848321128214,0.02153144713498733,65.30678348102725,0.023846369985094817,0.005138962845343065,127.96285365022307
143,The city of Qom is in,The city of Qom is in Vietnam.,573, the,16826, Iran,3.7165733560772978,1.0140732342081193,2.7811408042907715,0.607818403509165,1.3363485050247481,1.3376848239596646,True,1,6.120725499735016,True,1,4.575611078263661,202.72950582479606,723.1374050253327,0.006598372637063129,0.024588435235458075,0.0205144152268871,54.40300739555149,0.01146797010927663,0.01446828020528896,116.64530088699736,0.02789822606329083,0.007132893417548744,47.948741290035755
1280,The city of Dammam is in Saudi,The city of Dammam is in Saudi Arabia.,33409, Arabia,235349,’,5.645399196444981,5.61963490994451,3.1055777072906494,0.4081113177941537,1.8178257730250478,1.819643669571648,True,1,13.846821884229056,True,1,7.609633751804087,176.3319344982962,1216.8998467664155,0.010319422144088316,0.022082986148102314,0.14660444068856554,82.40025408556522,0.007824447614485053,0.026752888113203574,232.55873886905732,0.02315675437631874,0.007087694334286829,78.57939156760703
51,The city of Rohini is in,The city of Rohini is in Russia.,573, the,18127, Delhi,7.884554738064374,1.881752898540262,2.7455267906188965,0.6603089619747966,2.8717821166432826,2.874653844106517,True,1,11.952646647376907,True,1,4.157942936984108,191.3593428737475,652.2245094455667,0.015022281122710155,0.012910781952666818,0.0031491785657022653,222.65528568645183,0.016200246896778916,0.028247120650856675,177.44506379579204,0.03040583463983508,0.011958042746113232,94.54283620750853
835,The city of Rajshahi is in,The city of Rajshahi is in Russia.,573, the,476, a,5.589238851940507,1.2146855116335975,1.4819707870483398,0.4024656781802137,3.7714905724104493,3.7752621186212614,True,1,13.901379563261575,True,1,3.6822289754912187,192.9734287074566,604.8638354627819,0.019563637045307797,0.004320024463374912,0.03807537260779703,873.8983194719993,0.046724848321128214,0.0016586660321606383,80.79773940997791,0.023846369985094817,0.014649537071872044,158.31600872505922
1035,The city of Chisinau is in,The city of Chisinau is in Germany.,573, the,476, a,8.791305874137699,1.0950528027866524,1.4819707870483398,0.4240718466048726,5.932172179754943,5.938104431615128,True,1,20.751430064102568,True,1,3.494621945956297,204.0299938485732,573.8233733341802,0.02910407592337754,0.004320024463374912,0.03017643103638617,1374.5534271757645,0.046724848321128214,0.01609695236344852,127.08664971588605,0.023846369985094817,0.0024420576745354736,249.01502557105096
138,The city of Mosul is in,The city of Mosul is in Iraq.,573, the,29076, Iraq,2.387097703402297,0.5103242717183376,2.879305124282837,0.7028718558482934,0.8290534001660778,0.8298822903322686,True,1,3.3996015643740365,True,1,4.096486458354115,187.03658137311854,651.5457601358377,0.004437005233092556,0.007048572966608918,0.007613256677686513,117.73763203752809,0.0033699990278604273,0.012231285598514463,246.25594353929267,0.025607553058085125,0.013086395000461895,32.407715350617934
619,The city of Enugu is in South,The city of Enugu is in South Korea.,235290,-,5571, East,1.286448212743803,0.5066387728168986,2.486325979232788,0.4609526004050289,0.5174093113650229,0.5179266723816986,True,1,2.793637605388927,True,1,5.3938863440693545,161.1313463037485,890.5852371484157,0.0032143135663085425,0.019112609260818387,0.014814844456960852,27.098689944102453,0.019004755269259127,0.0246686439198536,27.252477869023846,0.033536937646564985,0.0018920546047183177,15.443469461641415
1452,The city of Maiduguri is in,The city of Maiduguri is in Nigeria.,573, the,232081, Borno,3.3766602574291937,0.847182363125184,3.3710806369781494,0.797058333234356,1.0016551429799216,1.0026566265586583,True,1,4.240638712657822,True,1,4.229402768934608,185.41373891054738,673.6235124059883,0.005407671688463111,0.0027902297976785794,0.001374921428835732,359.34553755853744,0.005185371724085039,0.030080501072724537,193.36253597818535,0.031818374566047386,0.031376529792988106,31.511874513809037
67,The city of Najafgarh is in,The city of Najafgarh is in Brazil.,573, the,18127, Delhi,4.894355451498441,1.4375983008868287,2.7455267906188965,0.6071175529551401,1.7826653406631505,1.784448056763181,True,1,8.069689747357646,True,1,4.52223292057898,185.77379109825605,709.4409432015617,0.009605488730212669,0.012910781952666818,0.02960843639878334,138.21378622187868,0.016200246896778916,0.025715374299933858,110.1494358779175,0.03040583463983508,0.004576755720707532,58.68768537027273
1455,The city of Yangon is in,The city of Yangon is in Kenya.,573, the,476, a,5.635375973033547,1.0293565653668624,1.4819707870483398,0.4158452056345992,3.802622846741532,3.8064254970188327,True,1,13.565171110239426,True,1,3.5637558441281927,193.22633572181468,585.4002085135972,0.01969931004901367,0.004320024463374912,0.018166462658307417,881.1120236215415,0.046724848321128214,0.022488360118790296,81.46469456376232,0.023846369985094817,0.019998048243726047,159.6228482321645
1252,The city of Dalian is in,The city of Dalian is in China.,573, the,40679, northeast,5.217590289346191,1.4263473715168373,2.8404219150543213,0.5916004925293,1.8369067854647951,1.8387436319582322,True,1,8.828268572767946,True,1,4.801250386039942,184.0426992191241,770.503340349872,0.009990853425644423,0.004493742918015337,0.0181592534826215,409.17864361727084,0.002424784526638501,0.014773995044348903,758.3121765080289,0.022584454641785684,0.01640398847415095,81.41633973999951
82,The city of Bucaramanga is in,The city of Bucaramanga is in Colombia.,573, the,28551, Colombia,9.53955914816919,2.3421376527929594,2.746347665786743,0.6350065692374525,3.473543887764262,3.4770172473359455,True,1,15.037793994358356,True,1,4.324912108468878,214.09838396996412,680.2845965668437,0.016240277870680875,0.0010524210743794787,0.00012805611762062644,3303.8270821268384,0.00017929842276920177,0.012074577321978091,19392.347091706797,0.01484055018638873,0.03451172346906273,234.2916673348777
1471,The city of Weinan is in,The city of Weinan is in Colombia.,573, the,3498, Sha,3.2945269624464757,1.1552211001620516,2.3606083393096924,0.4457249335400799,1.3956262492107807,1.3970216865549794,True,1,7.398781561852441,True,1,5.296110742631098,182.59522500316098,826.247402393204,0.007650921246877047,0.004753722924607244,0.04413781438648138,293.87949375917873,0.021771557792881733,0.012140169914729665,64.16728191180418,0.002572962794010579,0.028225180379125584,542.9622572883716
192,The city of Suez is in,The city of Suez is in Egypt.,573, the,20461, Egypt,4.353020164728598,1.1970364647771292,2.861666679382324,0.6753371154931732,1.521148565656212,1.5226699521860858,True,1,6.4521459675915915,True,1,4.237389697175211,186.86216020162425,674.264064370813,0.00814862650920403,0.006414111602041567,0.009207659227357848,237.39374159025087,0.0020554030238059723,0.008599221946527876,740.8133269000309,0.015981056499540732,0.005870216781399283,95.27968017820629
394,The city of Shymkent is in,The city of Shymkent is in Kazakhstan.,573, the,89553, Kazakhstan,8.51511682736922,2.0597521795598004,3.1871514320373535,0.7662239672253475,2.6717013637240385,2.6743731605516925,True,1,11.124204756264396,True,1,4.159555936453385,200.67934987960635,666.0422907059468,0.013326598686691633,0.01348999827572172,0.06697704670747769,198.2485917262738,0.005909929771278805,0.015819921519341803,452.52198656381074,0.017995157459918837,0.006232674444531889,148.61626893281738
882,The city of Battagram is in,The city of Battagram is in Pakistan.,573, the,17082, Haz,5.0387270673571365,1.6009767054346236,2.8429996967315674,0.6015172920053483,1.7723276837313313,1.774100125617332,True,1,8.385073128606633,True,1,4.72638100157334,192.41619900269643,742.4187608953512,0.009220118341452482,0.0017089760678033724,0.047160144394916524,1038.107062492494,0.010213941360775733,0.007107434113363257,173.69397991948057,0.003795414884155239,0.033482310782033065,467.43246252832273
152,The city of Bhubaneswar is in,The city of Bhubaneswar is in India.,573, the,153218, Odisha,8.817382923338322,1.4641121642029442,3.247087240219116,0.8195539083944208,2.7154745995501237,2.718190092809087,True,1,10.769516870421658,True,1,3.962017556797143,186.0286155655564,625.0678460957382,0.014611677265593571,0.012155004893284542,0.014556086138450048,223.62723147160938,0.010452877128474649,0.03518756896667452,260.04228877851,0.026307034769402198,0.010020575078874078,103.32559775876463
1077,The city of Karaj is in,The city of Karaj is in India.,573, the,16826, Iran,5.681632266258454,1.8023785060801933,2.7811408042907715,0.579371640808053,2.0429142808924943,2.044957229109585,True,1,9.816347948059459,True,1,4.800270542740735,206.20275948514353,758.606709477033,0.00991721562900287,0.024588435235458075,0.004728900008125321,83.16744069019194,0.01146797010927663,0.006726982604919635,178.319023299109,0.02789822606329083,0.01746318478679588,73.30061862966944
472,The city of Zhengzhou is in,The city of Zhengzhou is in China.,573, the,7233, central,5.4219364778199335,1.0665751431770365,2.4778220653533936,0.5920932589722089,2.1881863728768765,2.1903744770328557,True,1,9.166390994005804,True,1,4.18485107917385,197.2272396185095,660.8173653829994,0.011105841572744357,0.002071920837384277,0.03325608214387752,1057.1709292706964,0.0022753187755313285,0.017095553861624757,962.6670779444358,0.008734088452502857,0.029835845460143166,250.78455398573135
80,The city of Panzhihua is in,The city of Panzhihua is in China.,573, the,164587, Sichuan,5.023344021880966,1.7056778484155766,3.380819082260132,0.675695451119761,1.4858363904296175,1.4873223829674171,True,1,7.44176717154146,True,1,5.00346613267131,188.5594864510171,800.6809198322997,0.00788781519806369,0.009923170232664685,0.0170054572555574,149.88379198328275,0.0029394641318397866,0.007594490374201547,505.9841917637261,0.038551714009236265,0.016084642651288,38.5799288356176
839,The city of Dortmund is in,The city of Dortmund is in India.,573, the,9066, Germany,6.251778685061765,1.5768585331310603,2.5858795642852783,0.6089970601641839,2.4176604244868303,2.4200780509585638,True,1,10.275961280096617,True,1,4.246128043691166,203.4173465923781,683.4554331499223,0.011897107554981953,0.002124904348702341,0.007375762768143361,1138.911524387666,0.007354254615630362,0.0091934917402437,329.07183357713126,0.023478005788861767,0.031518744289734134,103.07851836831372
379,The city of Casablanca is in,The city of Casablanca is in Russia.,573, the,52237, Morocco,3.9227122733497453,0.7993156090216358,3.1054043769836426,0.8081498729269007,1.2631888788538304,1.2644518300325438,True,1,4.858794678078548,True,1,3.8426095503800206,202.47761613767474,621.1803424077372,0.006244896863921883,0.0006603007285459077,0.020336283526873854,1914.963554283936,0.009122587300148081,0.020093583718847743,138.60671193708595,0.027866975569498104,0.0009762020363100511,45.374562692643046
636,The city of Aleppo is in,The city of Aleppo is in Syria.,573, the,476, a,3.8997648844274053,0.7346204963279113,1.4819707870483398,0.3847218360029594,2.631472171050427,2.634103664784975,True,1,10.146719791288895,True,1,3.8520578847898848,190.58921123136577,632.8464776479634,0.013820843518719981,0.004320024463374912,0.01475746098768958,609.7427658377534,0.046724848321128214,0.009791659390332755,56.374793272338486,0.023846369985094817,0.01220680396394368,110.46141053885445
1,The city of Krasnodar is in South,The city of Krasnodar is in South Africa.,11124, Russia,235290,-,2.2564309772380007,1.6493885347341242,2.695138692855835,0.4311793367397543,0.8372225827261718,0.8380598971293165,True,1,5.238395106002704,True,1,6.2506213743746235,152.05515980105153,1042.0212596769513,0.005511551848854266,0.028026092171951643,0.03792703414623314,29.902845248187766,0.02896013504765433,0.005263997285261909,28.938397412521613,0.047206887312445635,0.010191925041882885,17.752915831592443
230,The city of Yiwu is in,The city of Yiwu is in China.,573, the,181533, Zhejiang,2.8265235775455295,0.9068539385020036,3.3016326427459717,0.6509604390898004,0.8560987497369503,0.8569549723417201,True,1,4.346424689489106,True,1,5.071940568373202,174.940895300256,804.4559724876061,0.004898539994727386,0.009766578632156039,0.04342937244663186,87.74362083362877,0.0019133318212413602,0.017544435972803973,447.88622800708555,0.029637699816251226,0.011772508173727745,28.91435494841696
175,The city of Shaoxing is in the,The city of Shaoxing is in the Philippines.,9110, east,21908, eastern,1.5331295135925558,0.6026608021364632,1.401130199432373,0.2866271952391594,1.09420917072065,1.0953033498504496,True,1,5.354212040670421,True,1,4.888337136375483,178.38741258436167,799.6769564648474,0.006140025991645945,0.0024845739739576714,0.016042695939192515,440.841513004237,0.023109687640979693,0.019610664340109094,47.39585263403483,0.0017315381609814635,0.016137287256681943,632.5609071356615
431,The city of Ta'if is in,The city of Ta'if is in Venezuela.,573, the,30550, Saudi,5.671965928354055,1.4056863100886219,2.8298444747924805,0.6346964967773048,2.004338393462416,2.006342505115937,True,1,8.945437338478909,True,1,4.45857938795051,199.5289243484917,705.6292085666455,0.01005539678854638,0.012567875186467714,0.03112949781337516,159.64054984220712,0.0016507393484911492,0.014419874503349093,1215.4205368338892,0.025791325343495902,0.009188137399596973,77.79136893490042
1413,The city of Quebec is in,The city of Quebec is in Zimbabwe.,573, the,476, a,8.686859654895478,1.3591649995551691,1.4819707870483398,0.4166600993242601,5.861694259302647,5.867556062905954,True,1,20.86964088921065,True,1,3.5567859370183497,207.50672449920341,584.0398177356626,0.028276462254737574,0.004320024463374912,0.007871149964445184,1358.2228787477911,0.046724848321128214,0.02189446602112591,125.57678138577799,0.023846369985094817,0.01442449604966904,246.0565724080215
601,The city of Laibin is in,The city of Laibin is in Ethiopia.,62464, Guang,573, the,0.5874900274943329,0.2871383696676455,3.1020591259002686,0.5284371133132342,0.1893871147036353,0.18957655462903888,True,1,1.112862179397762,True,1,5.870252160534288,175.94473968461278,915.2207143645059,0.0010774778204160102,0.007200508975292415,1.6453375620714694e-05,26.32821586356541,0.0068782677285985855,0.009128477678161799,27.561671355247494,0.022361043523293447,0.01439288114653361,8.477983347760913
678,The city of Xiamen is in,The city of Xiamen is in China.,573, the,53363, Fuj,1.4913410699589775,0.38964442788809617,2.8496975898742676,0.5770170792057253,0.5233330986621557,0.5238565280514745,True,1,2.587154810310751,True,1,4.938670555340555,180.50642813825374,764.677601600551,0.002902148878876721,0.0020387205160269815,0.030568505487025062,256.95357648745096,0.004692134248124246,0.016326007294931038,111.64568197529609,0.01612163064028367,0.038780005716424766,32.49401625307655
235,The city of Baotou is in,The city of Baotou is in Japan.,573, the,37768, Inner,5.1642009000078986,1.395848725886677,2.880319118499756,0.592035762413422,1.7929266472034968,1.794719698713105,True,1,8.731508301685764,True,1,4.865109748305905,188.4318653206876,762.2369889389753,0.009524502109336525,0.007475932666065375,0.050077200349493894,240.0663273573431,0.00853707135311699,0.031708674317586116,210.22662508939095,0.005117150686543172,0.0030381236126974537,350.7263726731303
1162,The city of Rajkot is in,The city of Rajkot is in India.,573, the,12079, Sau,3.6425266440288055,1.0762089986862822,2.664637327194214,0.5754182109199495,1.3669877723526003,1.3683546834605687,True,1,6.3365544339387805,True,1,4.630783604959524,173.0687729414183,718.263325815944,0.007906421593014589,0.0010845889396657654,0.03817233410130374,1261.6343698675837,0.007018917109855756,0.03043498702966655,194.95239251923425,0.024407930155335284,0.0016814410725024603,56.0618895069012
1275,The city of Cuttack is in,The city of Cuttack is in Pakistan.,573, the,153218, Odisha,4.938758682217113,1.0376942520697352,3.247087240219116,0.7987248174725393,1.5209812108047462,1.522502079511859,True,1,6.189486744210861,True,1,4.0653387785160335,185.01341207208566,641.433518367453,0.00822914437640151,0.012155004893284542,0.03417157915814315,125.25721650289243,0.010452877128474649,0.03140734883055706,145.65387699472865,0.026307034769402198,0.007924115162400268,57.87433258280733
530,The city of Dar es Salaam is in,The city of Dar es Salaam is in Tanzania.,573, the,55437, Tanzania,2.04030516446128,0.3475636861934539,2.9687325954437256,0.8020537968685905,0.6872647161258804,0.6879516403991595,True,1,2.546393469490164,True,1,3.7014134714653926,194.0703912017666,584.7006442607587,0.00354485625622265,0.006358069297860881,0.007751531828428089,108.20134354789354,0.006068745986061077,0.01863254982697763,113.3597685550314,0.0011840330073912375,0.009126509195690835,581.0240391143429
26,The city of Yingkou is in,The city of Yingkou is in China.,573, the,65874, Lia,2.3337328921566396,0.8686367221911595,3.113049030303955,0.5845184504773392,0.7496614635487371,0.7504112185169448,True,1,3.9965668522283924,True,1,5.325835693297471,177.31163133091195,833.7584495250455,0.004232160140224938,0.005714447205153291,0.01722744060902346,131.3182520682357,0.0076208203290815835,0.005909028965511199,98.46856192808052,0.03880206083850156,0.017617893370014636,19.339468118465117
520,The city of Pimpri is in,The city of Pimpri is in India.,573, the,77359, Pune,4.984781385231827,1.0744833421567934,2.956399440765381,0.748071981154379,1.6860987444718631,1.6877850021246301,True,1,6.670168918584871,True,1,3.952025234368287,183.88306076764127,628.2430573503406,0.00917857792381079,0.009561199719158543,0.0009071046056808932,176.52439565117334,0.006302507585961579,0.01899971558680815,267.7957906602223,0.03690435957131644,0.021697008265323062,45.73402767938682
1429,The city of Ufa is in South,The city of Ufa is in South Korea.,235290,-,187589, Ural,0.9107602186492674,0.7170195626374309,3.5990006923675537,0.5747167944830287,0.25305919517624104,0.2533122495008349,True,1,1.5862960489501914,True,1,6.262216107101299,167.54574512724716,1022.5097713561414,0.0015118990297751224,0.0037431035875821975,0.03926547461492915,67.67438933328005,0.03917128660173006,0.0008549874476401591,6.4667840011578015,0.057656895840826845,0.012720041210863649,4.393442376782701
1175,The city of Chelyabinsk is in,The city of Chelyabinsk is in China.,573, the,11124, Russia,6.473882415691733,1.6254555260307735,2.6666390895843506,0.5858828565370352,2.427731012036135,2.430158434390061,True,1,11.060838311765401,True,1,4.55148855944511,185.6649125048233,724.0968415363681,0.013088948264939015,0.013345173195509966,0.05627866949620311,182.10017950218113,0.011403236307200576,0.016734442948739364,213.11129305068744,0.01331986438033688,0.008571276086021819,182.44618451052114
129,The city of Incheon is in,The city of Incheon is in India.,573, the,4316, South,4.119890012310044,0.8989438094787217,2.3504762649536133,0.544752766703958,1.7527894553708037,1.754542550258942,True,1,7.5704257647479025,True,1,4.314757578053967,193.27629505466692,677.4952600683393,0.009077898299751044,0.003849737503633155,0.06029642314420137,455.7564116002996,0.008599768844292014,0.020230308599709573,204.0220594328529,0.014290742996713797,0.02472516971089351,122.77476060288852
415,The city of Hamamatsu is in,The city of Hamamatsu is in Russia.,573, the,6129, Shi,1.1108509288438597,0.4298629618477168,2.3791730403900146,0.44095571050674415,0.46690631996307397,0.4673732678784431,True,1,2.5217088680512423,True,1,5.395492299972752,178.39815334298632,837.8315361659475,0.0026198324316725205,0.00960476067806219,0.027886967465093542,48.660584427256964,0.00317342221384401,0.012624615679418324,147.27736695090042,0.005631903415831326,0.006661661055803536,82.98673350197254
