stmt_index,label,eps_star,scale,g_read
465,1,6.68295,6.68294678852367,54.9338
465,1,6.68295,-6.68294678852367,29.9928
465,1,6.68295,13.36589357704734,60.4582
465,1,6.68295,-13.36589357704734,17.7369
1020,1,15.4502,0.0,26.3366
1020,1,15.4502,15.45023525014218,40.65
1020,1,15.4502,-15.45023525014218,15.2859
1020,1,15.4502,30.90047050028436,49.4572
1020,1,15.4502,-30.90047050028436,9.00291
594,1,13.4598,0.0,17.911
594,1,13.4598,13.459770000661718,36.2448
594,1,13.4598,-13.459770000661718,3.99037
594,1,13.4598,26.919540001323437,47.0193
594,1,13.4598,-26.919540001323437,-2.45803
505,1,15.1572,0.0,33.2558
505,1,15.1572,15.157196420205867,45.5061
505,1,15.1572,-15.157196420205867,17.8451
505,1,15.1572,30.314392840411735,53.4639
505,1,15.1572,-30.314392840411735,6.86884
874,1,9.58615,0.0,20.9723
874,1,9.58615,9.586154262069622,30.7012
874,1,9.58615,-9.586154262069622,11.825
874,1,9.58615,19.172308524139243,37.8648
874,1,9.58615,-19.172308524139243,5.751
648,1,7.86287,0.0,30.1149
648,1,7.86287,7.862874551960547,37.0465
648,1,7.86287,-7.862874551960547,22.2153
648,1,7.86287,15.725749103921094,42.0898
648,1,7.86287,-15.725749103921094,16.7402
1409,1,17.3099,0.0,29.7483
1409,1,17.3099,17.309908212170928,56.3667
1409,1,17.3099,-17.309908212170928,10.8775
1409,1,17.3099,34.619816424341856,69.202
1409,1,17.3099,-34.619816424341856,-0.189948
1264,1,13.719,0.0,19.2788
1264,1,13.719,13.719016162197843,37.4869
1264,1,13.719,-13.719016162197843,6.35469
1264,1,13.719,27.438032324395685,48.3026
1264,1,13.719,-27.438032324395685,-1.1447
1168,1,16.8045,0.0,42.4605
1168,1,16.8045,16.80454630063855,53.9893
1168,1,16.8045,-16.80454630063855,28.3221
1168,1,16.8045,33.6090926012771,60.9991
1168,1,16.8045,-33.6090926012771,18.8465
151,1,13.9153,0.0,17.3396
151,1,13.9153,13.915264270120803,25.0143
151,1,13.9153,-13.915264270120803,7.08452
151,1,13.9153,27.830528540241605,31.6749
151,1,13.9153,-27.830528540241605,-3.52202
778,1,3.59999,0.0,2.73383
778,1,3.59999,3.5999918123628944,5.13803
778,1,3.59999,-3.5999918123628944,0.277719
778,1,3.59999,7.199983624725789,7.35511
778,1,3.59999,-7.199983624725789,-2.0179
1,1,5.16888,0.0,16.0597
1,1,5.16888,5.1688757602784285,22.5576
1,1,5.16888,-5.1688757602784285,7.32268
1,1,5.16888,10.337751520556857,26.9308
1,1,5.16888,-10.337751520556857,-2.03151
114,1,7.6218,0.0,32.5094
114,1,7.6218,7.621801882352197,41.2686
114,1,7.6218,-7.621801882352197,23.5559
114,1,7.6218,15.243603764704394,48.9112
114,1,7.6218,-15.243603764704394,15.8357
932,1,17.4574,0.0,47.0258
932,1,17.4574,17.457413420351408,56.4131
932,1,17.4574,-17.457413420351408,32.9255
932,1,17.4574,34.914826840702816,62.3477
932,1,17.4574,-34.914826840702816,21.1917
1056,1,9.85318,0.0,18.3554
1056,1,9.85318,9.853179592073932,24.6088
1056,1,9.85318,-9.853179592073932,10.6945
1056,1,9.85318,19.706359184147864,29.2618
1056,1,9.85318,-19.706359184147864,4.35848
66,1,27.5708,0.0,41.1641
66,1,27.5708,27.570819479640107,63.5084
66,1,27.5708,-27.570819479640107,18.262
66,1,27.5708,55.141638959280215,72.99
66,1,27.5708,-55.141638959280215,4.33108
943,1,7.57881,0.0,24.7981
943,1,7.57881,7.578813070520888,32.0058
943,1,7.57881,-7.578813070520888,17.7909
943,1,7.57881,15.157626141041776,36.7039
943,1,7.57881,-15.157626141041776,13.6717
492,1,16.9576,0.0,19.9071
492,1,16.9576,16.957640322245012,41.8955
492,1,16.9576,-16.957640322245012,3.33683
492,1,16.9576,33.915280644490025,51.869
492,1,16.9576,-33.915280644490025,-0.950065
751,1,29.2921,0.0,35.9582
751,1,29.2921,29.29206525501117,57.6396
751,1,29.2921,-29.29206525501117,13.8726
751,1,29.2921,58.58413051002234,64.2949
751,1,29.2921,-58.58413051002234,5.85863
1212,1,6.62996,0.0,27.5147
1212,1,6.62996,6.629961603031037,37.3071
1212,1,6.62996,-6.629961603031037,19.6332
1212,1,6.62996,13.259923206062075,43.5643
1212,1,6.62996,-13.259923206062075,15.046
1227,1,7.3224,0.0,26.4794
1227,1,7.3224,7.322399284316945,40.8469
1227,1,7.3224,-7.322399284316945,11.5902
1227,1,7.3224,14.64479856863389,51.3427
1227,1,7.3224,-14.64479856863389,1.87604
1209,1,23.2298,0.0,37.102
1209,1,23.2298,23.229787332342866,56.6358
1209,1,23.2298,-23.229787332342866,14.1149
1209,1,23.2298,46.45957466468573,61.5585
1209,1,23.2298,-46.45957466468573,4.35267
1028,1,31.3249,0.0,33.2871
1028,1,31.3249,31.32489143747947,59.6266
1028,1,31.3249,-31.32489143747947,12.9596
1028,1,31.3249,62.64978287495894,75.9099
1028,1,31.3249,-62.64978287495894,0.942371
352,1,17.969,0.0,42.6273
352,1,17.969,17.969001692078898,49.6318
352,1,17.969,-17.969001692078898,30.039
352,1,17.969,35.938003384157795,51.822
352,1,17.969,-35.938003384157795,24.8236
1201,1,12.2063,0.0,39.9798
1201,1,12.2063,12.206286847101913,53.5867
1201,1,12.2063,-12.206286847101913,27.2357
1201,1,12.2063,24.412573694203825,62.7682
1201,1,12.2063,-24.412573694203825,18.3661
485,1,25.2819,0.0,34.0508
485,1,25.2819,25.28191892972427,43.6752
485,1,25.2819,-25.28191892972427,28.0902
485,1,25.2819,50.56383785944854,49.557
485,1,25.2819,-50.56383785944854,23.5488
1289,1,10.258,0.0,45.3974
1289,1,10.258,10.258028639028563,60.214
1289,1,10.258,-10.258028639028563,22.4013
1289,1,10.258,20.516057278057126,68.6965
1289,1,10.258,-20.516057278057126,9.28778
179,1,28.9909,0.0,43.3682
179,1,28.9909,28.990894229186157,69.4609
179,1,28.9909,-28.990894229186157,13.8933
179,1,28.9909,57.981788458372314,77.3105
179,1,28.9909,-57.981788458372314,1.78629
530,1,28.3743,0.0,45.7495
530,1,28.3743,28.37428412698741,63.1195
530,1,28.3743,-28.37428412698741,15.2458
530,1,28.3743,56.74856825397482,75.4616
530,1,28.3743,-56.74856825397482,-0.527764
1058,1,12.1016,0.0,35.6272
1058,1,12.1016,12.101621410650207,45.8866
1058,1,12.1016,-12.101621410650207,26.5143
1058,1,12.1016,24.203242821300414,47.4941
1058,1,12.1016,-24.203242821300414,20.6177
888,1,1.03401,0.0,19.115
888,1,1.03401,1.0340085736917164,20.7479
888,1,1.03401,-1.0340085736917164,17.4535
888,1,1.03401,2.068017147383433,22.3419
888,1,1.03401,-2.068017147383433,15.7752
252,1,11.1992,0.0,27.6141
252,1,11.1992,11.199192436152543,34.6135
252,1,11.1992,-11.199192436152543,20.8356
252,1,11.1992,22.398384872305087,39.887
252,1,11.1992,-22.398384872305087,16.5717
325,1,15.2103,0.0,32.7329
325,1,15.2103,15.210343457779638,50.7144
325,1,15.2103,-15.210343457779638,15.3374
325,1,15.2103,30.420686915559276,59.6285
325,1,15.2103,-30.420686915559276,7.35995
522,1,11.3125,0.0,34.4987
522,1,11.3125,11.312544201058037,42.23
522,1,11.3125,-11.312544201058037,26.1191
522,1,11.3125,22.625088402116074,48.0816
522,1,11.3125,-22.625088402116074,18.8453
823,1,10.6414,0.0,28.1498
823,1,10.6414,10.641432443980365,34.814
823,1,10.6414,-10.641432443980365,20.7552
823,1,10.6414,21.28286488796073,39.7395
823,1,10.6414,-21.28286488796073,15.436
429,1,0,0.0,20.1988
547,1,11.7185,0.0,33.6442
547,1,11.7185,11.718476094125219,48.1861
547,1,11.7185,-11.718476094125219,14.2169
547,1,11.7185,23.436952188250437,53.7741
547,1,11.7185,-23.436952188250437,3.27602
1138,1,29.4901,0.0,43.717
1138,1,29.4901,29.49014998556101,66.6869
1138,1,29.4901,-29.49014998556101,17.6991
1138,1,29.4901,58.98029997112202,78.7391
1138,1,29.4901,-58.98029997112202,2.67665
1096,1,11.7291,0.0,20.2719
1096,1,11.7291,11.729148023425216,25.0233
1096,1,11.7291,-11.729148023425216,16.0148
1096,1,11.7291,23.458296046850432,29.8781
1096,1,11.7291,-23.458296046850432,13.2889
1074,1,13.5982,0.0,19.716
1074,1,13.5982,13.598227755791743,28.271
1074,1,13.5982,-13.598227755791743,12.1213
1074,1,13.5982,27.196455511583487,33.8072
1074,1,13.5982,-27.196455511583487,7.54972
201,1,15.1621,0.0,35.1446
201,1,15.1621,15.162072085890848,48.8344
201,1,15.1621,-15.162072085890848,11.9564
201,1,15.1621,30.324144171781697,55.1
201,1,15.1621,-30.324144171781697,2.46142
996,1,26.3813,0.0,37.5777
996,1,26.3813,26.381296969820298,54.5835
996,1,26.3813,-26.381296969820298,14.7494
996,1,26.3813,52.762593939640595,63.5684
996,1,26.3813,-52.762593939640595,6.19854
1308,1,12.0158,0.0,32.2911
1308,1,12.0158,12.015776482642059,36.7119
1308,1,12.0158,-12.015776482642059,26.8458
1308,1,12.0158,24.031552965284117,39.8339
1308,1,12.0158,-24.031552965284117,22.7276
1366,1,30.2463,0.0,42.0785
1366,1,30.2463,30.246288349663015,61.4179
1366,1,30.2463,-30.246288349663015,17.8562
1366,1,30.2463,60.49257669932603,74.6006
1366,1,30.2463,-60.49257669932603,2.15596
1151,1,10.5792,0.0,16.3858
1151,1,10.5792,10.57921969929115,24.256
1151,1,10.5792,-10.57921969929115,8.73054
1151,1,10.5792,21.1584393985823,29.5368
1151,1,10.5792,-21.1584393985823,3.48771
1163,1,14.6004,0.0,38.1811
1163,1,14.6004,14.600410470538337,47.0398
1163,1,14.6004,-14.600410470538337,29.1617
1163,1,14.6004,29.200820941076675,50.6361
1163,1,14.6004,-29.200820941076675,22.9008
909,1,16.3084,0.0,46.2607
909,1,16.3084,16.308445414987084,55.3819
909,1,16.3084,-16.308445414987084,31.1631
909,1,16.3084,32.61689082997417,60.7963
909,1,16.3084,-32.61689082997417,19.4344
1063,1,9.07976,0.0,30.0892
1063,1,9.07976,9.079755893777225,40.881
1063,1,9.07976,-9.079755893777225,20.0832
1063,1,9.07976,18.15951178755445,48.8018
1063,1,9.07976,-18.15951178755445,13.0463
1022,1,23.626,0.0,29.9867
1022,1,23.626,23.62604429073667,43.5658
1022,1,23.626,-23.62604429073667,17.6736
1022,1,23.626,47.25208858147334,51.5143
1022,1,23.626,-47.25208858147334,9.2379
889,1,23.683,0.0,55.3559
889,1,23.683,23.683046243660133,71.8557
889,1,23.683,-23.683046243660133,35.5759
889,1,23.683,47.366092487320266,82.9234
889,1,23.683,-47.366092487320266,16.2931
330,1,3.91804,0.0,36.2711
330,1,3.91804,3.918039824617742,39.1496
330,1,3.91804,-3.918039824617742,33.6463
330,1,3.91804,7.836079649235484,42.2004
330,1,3.91804,-7.836079649235484,31.3838
1314,1,17.868,0.0,43.0787
1314,1,17.868,17.86795354834679,56.7447
1314,1,17.868,-17.86795354834679,26.2535
1314,1,17.868,35.73590709669358,65.7704
1314,1,17.868,-35.73590709669358,12.8534
1092,1,13.9343,0.0,35.541
1092,1,13.9343,13.934317858605345,52.7334
1092,1,13.9343,-13.934317858605345,15.0888
1092,1,13.9343,27.86863571721069,58.8653
1092,1,13.9343,-27.86863571721069,5.486
285,1,19.1051,0.0,23.1024
285,1,19.1051,19.105050361033683,37.27
285,1,19.1051,-19.105050361033683,13.3675
285,1,19.1051,38.21010072206737,49.9442
285,1,19.1051,-38.21010072206737,5.35344
79,1,0,0.0,-10.667
1166,1,20.3352,0.0,46.862
1166,1,20.3352,20.335223445274647,61.5848
1166,1,20.3352,-20.335223445274647,31.141
1166,1,20.3352,40.67044689054929,67.3705
1166,1,20.3352,-40.67044689054929,22.9648
1450,1,16.0656,0.0,39.31
1450,1,16.0656,16.0656481559545,53.6507
1450,1,16.0656,-16.0656481559545,28.1415
1450,1,16.0656,32.131296311909,60.9697
1450,1,16.0656,-32.131296311909,19.7954
1143,1,11.9724,0.0,44.3373
1143,1,11.9724,11.972376668199772,53.0498
1143,1,11.9724,-11.972376668199772,37.5671
1143,1,11.9724,23.944753336399543,60.6274
1143,1,11.9724,-23.944753336399543,33.4142
305,1,7.70825,0.0,21.1031
305,1,7.70825,7.708254552192317,26.4383
305,1,7.70825,-7.708254552192317,15.5251
305,1,7.70825,15.416509104384634,31.155
305,1,7.70825,-15.416509104384634,10.2642
1206,1,26.2913,0.0,65.8744
1206,1,26.2913,26.291346564718463,100.651
1206,1,26.2913,-26.291346564718463,28.4531
1206,1,26.2913,52.582693129436926,112.458
1206,1,26.2913,-52.582693129436926,7.86732
1054,1,8.66437,0.0,14.3964
1054,1,8.66437,8.66437034464592,25.4394
1054,1,8.66437,-8.66437034464592,4.80314
1054,1,8.66437,17.32874068929184,33.4222
1054,1,8.66437,-17.32874068929184,-0.096034
749,1,4.38844,0.0,17.9873
749,1,4.38844,4.388435435558057,20.5602
749,1,4.38844,-4.388435435558057,15.1152
749,1,4.38844,8.776870871116113,22.7784
749,1,4.38844,-8.776870871116113,12.1516
1461,1,4.13523,0.0,14.6464
1461,1,4.13523,4.135229729997057,18.7363
1461,1,4.13523,-4.135229729997057,10.5657
1461,1,4.13523,8.270459459994115,22.4716
1461,1,4.13523,-8.270459459994115,6.86661
1269,1,6.44997,0.0,31.5436
1269,1,6.44997,6.4499670020350415,35.6024
1269,1,6.44997,-6.4499670020350415,26.7706
1269,1,6.44997,12.899934004070083,38.7086
1269,1,6.44997,-12.899934004070083,22.5678
990,1,17.7657,0.0,31.094
990,1,17.7657,17.765712787216746,48.3105
990,1,17.7657,-17.765712787216746,17.7741
990,1,17.7657,35.53142557443349,52.0917
990,1,17.7657,-35.53142557443349,10.8107
165,1,33.1999,0.0,33.4553
165,1,33.1999,33.19993547257364,44.3544
165,1,33.1999,-33.19993547257364,12.4807
165,1,33.1999,66.39987094514728,49.9151
165,1,33.1999,-66.39987094514728,0.331398
933,1,10.4841,0.0,34.6529
933,1,10.4841,10.484132473286964,47.2887
933,1,10.4841,-10.484132473286964,20.7862
933,1,10.4841,20.968264946573928,54.4256
933,1,10.4841,-20.968264946573928,13.5555
642,1,18.8761,0.0,48.0733
642,1,18.8761,18.876126333609104,72.1271
642,1,18.8761,-18.876126333609104,29.0544
642,1,18.8761,37.75225266721821,81.1573
642,1,18.8761,-37.75225266721821,19.3423
1161,1,21.0825,0.0,29.6575
1161,1,21.0825,21.082491908484375,50.4946
1161,1,21.0825,-21.082491908484375,9.453
1161,1,21.0825,42.16498381696875,62.1967
1161,1,21.0825,-42.16498381696875,-5.14102
957,1,29.5841,0.0,33.3125
957,1,29.5841,29.58406414161714,50.657
957,1,29.5841,-29.58406414161714,16.1981
957,1,29.5841,59.16812828323428,64.8498
957,1,29.5841,-59.16812828323428,5.36847
255,1,0,0.0,29.7343
213,1,13.451,0.0,23.272
213,1,13.451,13.450999258172786,33.9966
213,1,13.451,-13.450999258172786,13.0436
213,1,13.451,26.90199851634557,40.7599
213,1,13.451,-26.90199851634557,7.71411
1117,1,35.2406,0.0,33.9346
1117,1,35.2406,35.2406254140003,57.0572
1117,1,35.2406,-35.2406254140003,3.16998
1117,1,35.2406,70.4812508280006,71.436
1117,1,35.2406,-70.4812508280006,-10.8789
1408,1,10.5504,0.0,21.698
1408,1,10.5504,10.550388294866078,27.8826
1408,1,10.5504,-10.550388294866078,14.4707
1408,1,10.5504,21.100776589732156,32.947
1408,1,10.5504,-21.100776589732156,8.79101
1157,1,8.89028,0.0,15.2861
1157,1,8.89028,8.890282203214502,26.8646
1157,1,8.89028,-8.890282203214502,3.59402
1157,1,8.89028,17.780564406429004,32.5623
1157,1,8.89028,-17.780564406429004,-4.35637
1060,1,19.7661,0.0,34.71
1060,1,19.7661,19.76605249811859,55.8537
1060,1,19.7661,-19.76605249811859,17.6976
1060,1,19.7661,39.53210499623718,64.4296
1060,1,19.7661,-39.53210499623718,7.99897
620,1,14.8147,0.0,24.1333
620,1,14.8147,14.814715600828954,39.0748
620,1,14.8147,-14.814715600828954,11.8247
620,1,14.8147,29.62943120165791,50.4568
620,1,14.8147,-29.62943120165791,3.53478
379,1,8.22916,0.0,26.1613
379,1,8.22916,8.229155279083546,32.9654
379,1,8.22916,-8.229155279083546,19.614
379,1,8.22916,16.458310558167092,38.2408
379,1,8.22916,-16.458310558167092,13.8821
1451,1,25.7936,0.0,22.3878
1451,1,25.7936,25.793627488002862,41.5718
1451,1,25.7936,-25.793627488002862,7.33986
1451,1,25.7936,51.587254976005724,55.7266
1451,1,25.7936,-51.587254976005724,1.24331
483,1,6.61065,0.0,26.6101
483,1,6.61065,6.610647505584341,32.2794
483,1,6.61065,-6.610647505584341,15.6076
483,1,6.61065,13.221295011168682,35.1882
483,1,6.61065,-13.221295011168682,8.79244
408,1,10.5532,0.0,29.9787
408,1,10.5532,10.553213363345215,45.2954
408,1,10.5532,-10.553213363345215,11.4192
408,1,10.5532,21.10642672669043,53.3102
408,1,10.5532,-21.10642672669043,-1.36743
232,1,9.84634,0.0,30.6461
232,1,9.84634,9.846335667306866,36.5782
232,1,9.84634,-9.846335667306866,24.3956
232,1,9.84634,19.69267133461373,40.9281
232,1,9.84634,-19.69267133461373,18.9268
30,1,6.15382,0.0,22.1463
30,1,6.15382,6.153818180775628,28.2973
30,1,6.15382,-6.153818180775628,16.4877
30,1,6.15382,12.307636361551255,33.0148
30,1,6.15382,-12.307636361551255,12.7813
183,1,9.58722,0.0,20.3062
183,1,9.58722,9.587216956617961,25.505
183,1,9.58722,-9.587216956617961,14.3693
183,1,9.58722,19.174433913235923,29.9012
183,1,9.58722,-19.174433913235923,10.1979
12,1,0,0.0,16.3507
1372,1,23.0914,0.0,60.9744
1372,1,23.0914,23.091367938182515,90.3913
1372,1,23.0914,-23.091367938182515,33.1985
1372,1,23.0914,46.18273587636503,107.913
1372,1,23.0914,-46.18273587636503,17.2718
1474,1,12.1125,0.0,29.3877
1474,1,12.1125,12.112500084148161,35.3843
1474,1,12.1125,-12.112500084148161,23.3161
1474,1,12.1125,24.225000168296322,36.1189
1474,1,12.1125,-24.225000168296322,19.7295
105,1,11.2179,0.0,35.6659
105,1,11.2179,11.217933743516626,43.8517
105,1,11.2179,-11.217933743516626,25.421
105,1,11.2179,22.435867487033253,49.6564
105,1,11.2179,-22.435867487033253,14.0206
1141,1,5.90055,0.0,20.701
1141,1,5.90055,5.900547927291012,28.6378
1141,1,5.90055,-5.900547927291012,13.0358
1141,1,5.90055,11.801095854582025,35.1817
1141,1,5.90055,-11.801095854582025,6.96783
1401,1,16.74,0.0,46.7237
1401,1,16.74,16.73998926735574,59.0243
1401,1,16.74,-16.73998926735574,29.908
1401,1,16.74,33.47997853471148,65.793
1401,1,16.74,-33.47997853471148,15.4576
963,1,10.9045,0.0,36.418
963,1,10.9045,10.904496391352131,47.7426
963,1,10.9045,-10.904496391352131,25.3034
963,1,10.9045,21.808992782704262,53.1749
963,1,10.9045,-21.808992782704262,19.6318
1393,1,19.2249,0.0,40.0583
1393,1,19.2249,19.224947118793658,57.1731
1393,1,19.2249,-19.224947118793658,26.6283
1393,1,19.2249,38.449894237587316,63.7411
1393,1,19.2249,-38.449894237587316,18.9439
542,1,7.76616,0.0,12.532
542,1,7.76616,7.766157147329949,20.1878
542,1,7.76616,-7.766157147329949,6.21334
542,1,7.76616,15.532314294659898,27.5999
542,1,7.76616,-15.532314294659898,1.5778
855,1,0.198155,0.0,-0.376534
855,1,0.198155,0.19815539537043644,-0.0838223
855,1,0.198155,-0.19815539537043644,-0.668058
855,1,0.198155,0.3963107907408729,0.210051
855,1,0.198155,-0.3963107907408729,-0.958361
268,1,27.2583,0.0,37.8287
268,1,27.2583,27.25829768331363,56.8579
268,1,27.2583,-27.25829768331363,12.8037
268,1,27.2583,54.51659536662726,66.2184
